panel,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat
odor,3mtp @ -5,va @ -4,t2h @ -6,ms @ -3,a-terp @ -3,geos @ -5,e3hb @ -6,mhex @ -7,ma @ -7,ea @ -8,2-but @ -6,2h @ -6,ga @ -4,HCl @ -1,carene @ -3,farn @ -2,4h-ol @ -6,"2,3-b @ -6",p-cre @ -3,aphe @ -5,aphe @ -4,1-6ol @ -6,paa @ -5,fench @ -5,CO2 @ 0,elac @ -7,2h @ -3,IaA @ -3,pa @ -3,2-but @ -3,eb @ -3,ep @ -3,aa @ -3,va @ -3,B-cit @ -3,Lin @ -3,6al @ -3,t2h @ -3,1-8ol @ -3,1-5ol @ -3,1-6ol @ -3,benz @ -3,ms @ -3
glomerulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VC4,9.241893953267152,8.643878503385233,5.941406085554344,5.8776171548925795,12.022234515267202,10.391228970608047,14.774543547362718,7.026831728500106,8.406689543084182,8.06416427964884,8.306629820934186,14.678661357867744,7.152178971738512,8.5972053138329,10.017989214032086,13.07636310079068,8.528015363181446,10.218830345025832,7.163957243849893,9.653262757284788,2.601657089792369,11.073399080990093,4.883666869465179,5.338358860252083,7.836431958733636,63.10075688469746,35.20459276933389,29.62307529975338,36.66408430333569,10.303633111701972,59.95530264857046,27.392029252800086,6.382687363838849,10.148181019436278,5.246237595309307,18.49673611160643,23.35558622261806,31.518124240168692,18.07916129210706,45.60891609373497,61.00288265411697,9.640364033743708,4.233646100149748
VL1,4.754081352531536,11.855306799130753,3.6032066657686608,2.2528445661916843,3.0239341363135774,4.517825046266054,5.891068672721191,4.37024836820491,4.416882966281067,5.1913814474181414,4.236265107770739,3.529632009122306,4.764124418244186,9.619150870634872,4.663596093403204,5.556311921768636,3.140597272267275,3.6253774597313893,-1.1019805961015412,4.438198973828167,2.4161378623637235,3.249549804908947,4.824639387884358,3.3668933771692955,0.009789317437277166,2.8616744924322353,2.089955246951907,4.703635570845764,3.399418167038152,0.3724225264848179,2.7098336827152294,3.3802800536397206,10.68037929751022,12.516751204209049,2.8800924850265317,1.4393395931820336,6.111769324877761,5.3139967280069,3.6362132771924442,3.6800879521772933,1.3053077032034295,4.4484696357113025,4.529354504061594
VL2a,11.075948958125553,37.150932838076436,9.3448894477097,8.558984189681022,8.334639088727165,10.870034736457013,7.290141732487969,10.825704097839054,12.733198308620663,9.16484922073453,11.373014164185024,8.040532429504857,7.235288142167876,17.91242351243587,11.575496950817545,9.691916172997196,11.174331059708598,10.851894735213808,-2.5177814903101394,11.801130751379969,9.184259959392577,5.57213973048972,48.39761948509342,6.7590356889774865,-0.27218379892197264,6.554987838408978,15.470193979872423,6.600501033459086,4.272994501313004,4.494803226637021,7.000255225141441,3.808767658510617,16.84711249348782,75.87987783588623,8.189032065595864,8.357814872916771,63.82794523548806,75.6598384399671,6.825898793513939,0.9002395725985922,-1.6734969843337073,30.302808313611674,9.930099201031563
VL2p,13.033786179374236,22.378131025509692,14.903774199691046,8.058010815251881,16.357550468978005,17.5962034404053,14.16588028040388,18.91133414766432,16.83003837706951,13.311728996323511,14.356321096303962,12.05743367020707,11.313318307969947,25.481649327692143,16.536102480848108,13.67158166895619,13.839362934438466,14.157635707580177,14.477070689076026,12.179121294373214,4.140450091817583,14.03150437726497,10.569979558759458,12.68063205471135,0.9992347072935017,12.457285985695929,17.944977260185308,14.070300367361934,12.81600052291678,13.39984252709066,7.285799011007385,11.772741218023151,20.847684131708444,34.24388819962321,10.29367175279883,18.97411482605947,22.371697787086898,28.85290510890653,14.653309081302837,12.960209237274743,17.32332068107025,19.76803380514125,12.35946602900742
VM2,24.65220495265571,14.255987034592223,15.110397505201146,61.11247017541098,-6.419521498749926,35.294731136192325,73.79470487632175,16.420684396543226,16.80350356040724,14.614830625047201,16.12649226743106,25.929822659135837,86.56858384915512,8.788404223029154,28.187147551604042,23.066281665120282,91.4091647169835,25.795378551489915,96.65613323644627,15.525687424735318,13.281562211345463,18.301070214248867,12.184525290639591,14.03181797509377,5.364492615064628,29.981915710126234,119.23180202286873,139.57913384351932,137.41196791072815,97.63446170671577,159.70067847923534,149.38259898394287,14.129576960631224,18.522835537725626,63.7776119572549,-3.5439141955508506,86.14179895765315,97.76202253762625,61.760020949869514,127.72550881145864,145.31226392651365,65.4914642116072,33.311854745436534
VM3,14.853302929621448,7.979825140020147,11.604441995267708,21.072540554856584,19.055377575328453,21.173800059783407,33.0468145251064,14.667218119713715,14.964318074461508,12.624625628328795,17.403953192336125,19.26969642547041,18.155863870428437,7.747065962856172,18.18434081754892,21.402641048473406,20.17136649726879,25.57567576805675,23.53351047002931,12.822154767906662,6.278146315965045,12.79307774371929,8.219891550631589,13.981337529477043,0.8170170357880908,15.636946680594471,50.09375279911351,78.66463748164658,47.7074948955324,79.9782064856897,53.523983838676926,39.10863308616342,7.2311559286170715,10.687454129638567,14.033514787268315,19.57472759724025,22.337669815053385,20.07472207748126,12.408350385165921,38.51095473574196,55.33468432086132,13.476121718847008,13.772892195536562
VM5d,36.98099858650673,23.29246258964195,37.03883623673191,21.113270597411013,31.58545475392921,36.13249293629374,55.584856026877816,33.35357439346571,33.6773188363598,25.640445807480464,36.581753320923,173.75944452197814,18.389117417536266,17.427532419448227,35.22147999335277,30.57967419896432,33.56893111617628,35.72578226834389,-0.3135694700030971,34.99919182674187,28.355587825912227,51.157419162816915,38.1477039716037,43.77610279695739,13.786260306685648,34.088578738878866,67.57458912422828,105.55255399857288,146.495621291026,17.74083377322798,56.065984609064486,31.141099144845313,30.505666707646842,29.583857104431182,25.15198228646548,26.06620825076889,98.4767717435283,87.40495903302401,39.860643630974764,60.642894961494704,158.48210579103696,28.165909166348914,19.07390941676011
VM5v,11.782599754295505,21.853108239741193,4.38622864317311,18.29710525016758,44.45987720413447,12.648906643680224,14.013239153381937,11.366133502085601,7.397234638714944,9.363111976944996,9.289336912005124,5.62598584755534,75.0869802955165,18.199820075777517,16.079344611151864,91.34231481786864,4.268820103492548,13.860359703218613,99.06183357013322,10.322217757318171,7.927378165976114,8.156759729356018,7.792252403141213,11.998054081176239,15.088093959956037,10.726357115930902,126.85960076248654,125.01151949403246,127.3592762861897,1.2682278901177961,61.78278155072493,30.931525117229498,33.03901690617994,32.68709531813939,34.2606548376879,111.76946361703126,27.419983369092673,25.19296392750897,68.47223313251934,63.59074978978444,122.43926200230362,31.49083470281159,19.337691362604275
VM7d,36.91630240832555,83.65523631106768,29.693721568980223,27.490459923070407,36.082482527985775,33.18460750193866,28.271388855635347,42.06818758024141,33.995216439256104,27.513367748688225,78.56160705511265,30.746254182464465,24.501996160919916,32.817374340210776,28.36938664304158,31.938978650655567,32.15847974597901,29.080430138217885,61.633225860390226,26.453489622983536,32.0686657645897,32.81709725005353,26.394676952656976,32.28937403350748,11.710656369503821,28.404474476572677,116.83077540964261,30.279521584634885,35.525405456123494,136.77025328371354,157.46115314030374,133.61377335806415,6.838644072532142,125.3640103132229,22.90859137789366,31.405880856361787,121.20521895269465,100.37897419522636,96.7311743363879,92.27739521954307,85.11103956694996,64.99708607024039,23.773429622029752
VM7v,12.12370009251437,7.21595315542169,13.967853311938438,16.710753808766796,8.486749201402697,11.547388661812562,12.122423761423594,6.940956742628433,7.031879908260301,4.043736833250561,5.097780470159087,0.7653090057752492,1.5390143162455405,23.69902392289075,7.068120779619974,5.598216371526237,7.2911471098816065,7.473382924496335,14.779238470621221,8.73443890731671,7.426271895582628,11.909735384359884,15.823978227564787,9.12030880672179,0.4427008852917862,8.758764076480293,64.00951764691672,48.76410735088476,38.24146169311908,2.282637953067213,98.5101619095,55.62183875672257,10.830438579785978,10.686327396559573,3.4912468774277396,-0.9128479364119995,9.294952834002402,10.329847109129371,17.910426457876323,31.950585064074275,42.87767644746717,14.133954984689275,11.068199100860147
