,2h(-7),ma(-7),farn(-3),farn(-2.5),2h(-7)+ma(-7),2h(-7)+farn(-3),2h(-7)+farn(-2.5),ma(-7)+farn(-3),ma(-7)+farn(-2.5),PFO,experiment,2h(-7)+ma(-7)_predicted,2h(-7)+farn(-3)_predicted,2h(-7)+farn(-2.5)_predicted,ma(-7)+farn(-3)_predicted,ma(-7)+farn(-2.5)_predicted
636,False,False,False,True,False,False,False,False,False,False,20250324_2FLfun1,False,False,True,False,True
637,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
638,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
639,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
640,True,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
641,True,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
642,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
643,False,True,False,False,False,False,False,False,False,False,20250324_2FLfun1,True,False,False,True,True
644,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
645,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
646,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
647,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
648,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
649,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
650,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
651,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
652,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
653,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
654,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
655,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
656,False,False,False,False,False,False,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
657,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
658,False,False,True,True,False,False,True,False,True,False,20250324_2FLfun1,False,True,True,True,True
659,True,False,False,False,True,True,True,False,False,False,20250324_2FLfun1,True,True,True,False,False
660,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
661,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
662,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
663,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
664,True,False,True,False,True,True,True,False,True,False,20250324_2FLfun1,True,True,True,True,False
665,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
666,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
667,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
668,False,True,False,False,False,False,False,True,False,False,20250324_2FLfun1,True,False,False,True,True
669,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
670,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
671,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
672,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
673,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
674,False,False,False,False,False,True,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
675,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
676,False,False,False,False,False,False,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
677,False,False,False,False,True,True,True,True,True,False,20250324_2FLfun1,False,False,False,False,False
678,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
679,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
680,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
681,True,False,True,False,False,True,True,False,False,False,20250324_2FLfun1,True,True,True,True,False
682,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
683,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
684,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
685,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
686,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
687,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
688,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
689,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
690,True,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
691,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
692,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
693,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
694,True,False,True,False,False,True,True,False,True,False,20250324_2FLfun1,True,True,True,True,False
695,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
696,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
697,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
698,False,False,True,False,False,False,True,False,True,False,20250324_2FLfun1,False,True,False,True,False
699,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
700,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
701,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
702,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
703,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
704,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
705,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
706,False,True,False,False,True,False,False,True,False,False,20250324_2FLfun1,True,False,False,True,True
707,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
708,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
709,False,False,False,False,False,False,False,False,True,False,20250324_2FLfun1,False,False,False,False,False
710,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
711,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
712,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
713,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
714,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
715,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
716,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
717,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
718,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
719,False,False,False,True,False,False,True,False,True,False,20250324_2FLfun1,False,False,True,False,True
720,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
721,True,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
722,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
723,False,False,False,False,False,True,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
724,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
725,True,True,True,False,False,False,False,False,False,True,20250324_2FLfun1,True,True,True,True,True
726,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
727,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
728,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
729,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
730,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
731,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
732,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
733,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
734,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
735,False,False,True,False,False,False,False,False,True,False,20250324_2FLfun1,False,True,False,True,False
736,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
737,False,False,False,False,False,False,False,False,True,False,20250324_2FLfun1,False,False,False,False,False
738,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
739,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
740,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
741,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
742,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
743,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
744,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
745,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
746,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
747,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
748,False,False,False,False,False,True,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
749,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
750,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
751,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
752,False,False,True,False,False,False,True,True,True,False,20250324_2FLfun1,False,True,False,True,False
753,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
754,False,False,False,False,False,False,False,True,True,False,20250324_2FLfun1,False,False,False,False,False
755,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
756,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
757,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
758,True,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
759,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
760,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
761,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
762,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
763,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
764,False,False,False,False,False,False,False,False,True,False,20250324_2FLfun1,False,False,False,False,False
765,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
766,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
767,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
768,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
769,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
770,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
771,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
772,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
773,False,False,False,False,False,False,True,False,True,False,20250324_2FLfun1,False,False,False,False,False
774,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
775,False,False,True,True,False,True,False,True,True,False,20250324_2FLfun1,False,True,True,True,True
776,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
777,True,False,False,False,True,True,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
778,False,False,True,False,False,False,False,False,True,False,20250324_2FLfun1,False,True,False,True,False
779,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
780,False,False,False,True,False,False,False,False,False,False,20250324_2FLfun1,False,False,True,False,True
781,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
782,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
783,False,False,True,False,False,False,False,False,True,False,20250324_2FLfun1,False,True,False,True,False
784,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
785,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
786,False,False,False,False,False,False,False,True,True,False,20250324_2FLfun1,False,False,False,False,False
787,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
788,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
789,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
790,False,False,False,False,False,False,False,False,True,False,20250324_2FLfun1,False,False,False,False,False
791,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
792,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
793,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
794,False,False,False,True,False,False,False,False,False,False,20250324_2FLfun1,False,False,True,False,True
795,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
796,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
797,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
798,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
799,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
800,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
801,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
802,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
803,False,False,False,False,False,False,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
804,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
805,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
806,True,False,False,False,False,False,True,False,False,False,20250324_2FLfun1,True,True,True,False,False
807,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
808,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
809,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
810,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
811,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
812,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
813,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
814,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
815,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
816,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
817,True,False,False,False,True,True,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
818,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
819,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
820,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
821,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
822,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
823,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
824,False,False,False,False,False,False,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
825,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
826,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
827,False,False,True,False,False,False,True,True,True,False,20250324_2FLfun1,False,True,False,True,False
828,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
829,True,True,True,False,False,False,False,False,True,False,20250324_2FLfun1,True,True,True,True,True
830,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
831,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
832,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
833,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
834,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
835,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
836,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
837,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
838,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
839,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
840,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
841,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
842,False,False,False,False,False,False,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
843,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
844,True,False,False,False,False,True,True,False,False,False,20250324_2FLfun1,True,True,True,False,False
845,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
846,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
847,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
848,False,True,False,False,False,False,False,True,False,False,20250324_2FLfun1,True,False,False,True,True
849,True,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
850,False,True,False,False,False,False,False,True,True,False,20250324_2FLfun1,True,False,False,True,True
851,True,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
852,True,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
853,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
854,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
855,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
856,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
857,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
858,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
859,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
860,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
861,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
862,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
863,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
864,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
865,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
866,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
867,True,False,True,False,False,True,True,True,True,False,20250324_2FLfun1,True,True,True,True,False
868,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
869,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
870,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
871,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
872,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
873,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
874,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
875,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
876,False,False,True,False,False,False,True,False,True,False,20250324_2FLfun1,False,True,False,True,False
877,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
878,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
879,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
880,False,False,False,True,False,False,True,False,True,False,20250324_2FLfun1,False,False,True,False,True
881,False,False,False,False,True,False,True,False,True,False,20250324_2FLfun1,False,False,False,False,False
882,False,False,False,False,False,True,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
883,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
884,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
885,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
886,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
887,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
888,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
889,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
890,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
891,False,False,False,True,False,False,True,False,False,False,20250324_2FLfun1,False,False,True,False,True
892,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
893,False,False,True,False,False,False,False,False,False,False,20250324_2FLfun1,False,True,False,True,False
894,False,False,False,False,False,True,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
895,True,True,False,False,False,False,False,False,False,False,20250324_2FLfun1,True,True,True,True,True
896,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
897,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
898,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
899,False,False,False,False,False,False,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
900,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
901,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
902,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
903,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
904,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
905,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
906,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
907,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
908,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
909,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
910,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
911,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
912,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
913,False,True,False,False,False,False,False,False,False,False,20250324_2FLfun1,True,False,False,True,True
914,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
915,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
916,False,False,False,False,False,False,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
917,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
918,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
919,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
920,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
921,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
922,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
923,False,False,False,False,False,False,False,False,True,False,20250324_2FLfun1,False,False,False,False,False
924,False,False,True,False,False,False,False,True,True,False,20250324_2FLfun1,False,True,False,True,False
925,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
926,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
927,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
928,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
929,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
930,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
931,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
932,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
933,False,True,False,False,False,False,False,False,False,False,20250324_2FLfun1,True,False,False,True,True
934,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
935,False,False,False,False,False,False,False,False,True,False,20250324_2FLfun1,False,False,False,False,False
936,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
937,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
938,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
939,False,False,True,True,False,False,False,False,False,False,20250324_2FLfun1,False,True,True,True,True
940,False,False,True,False,False,False,False,False,False,False,20250324_2FLfun1,False,True,False,True,False
941,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
942,False,False,False,True,False,False,False,False,False,False,20250324_2FLfun1,False,False,True,False,True
943,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
944,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
945,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
946,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
947,False,False,False,False,False,False,True,False,True,False,20250324_2FLfun1,False,False,False,False,False
948,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
949,False,False,False,False,False,False,False,True,True,False,20250324_2FLfun1,False,False,False,False,False
950,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
951,False,False,False,False,False,False,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
952,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
953,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
954,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
955,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
