bodyId_pre,bodyId_post,roi_pre,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post
569650323,425790257,CA(R),CA(R),12312,13025,12332,12323,13037,12325,0.997,0.619924
569650323,425790257,CA(R),CA(R),12626,13045,12262,12620,13039,12271,0.994,0.906451
569650323,425790257,CA(R),CA(R),12814,14083,12865,12825,14084,12854,0.971,0.994697
569650323,425790257,CA(R),CA(R),12850,14118,12901,12869,14108,12907,0.99,0.814023
569615641,425790257,CA(R),CA(R),13423,15051,12449,13414,15034,12447,0.986,0.983275
569615641,425790257,CA(R),CA(R),11082,13829,9886,11074,13834,9878,0.971,0.820166
569615641,425790257,CA(R),CA(R),12176,13340,12990,12180,13332,12972,0.935,0.970208
569615641,425790257,CA(R),CA(R),11734,12331,11396,11726,12325,11384,0.809,0.999905
569615641,425790257,CA(R),CA(R),11368,12840,9937,11374,12838,9921,0.822,0.950683
569334986,425790257,CA(R),CA(R),14290,13121,10321,14306,13119,10326,0.991,0.987827
569334986,425790257,CA(R),CA(R),13578,11319,11445,13554,11328,11457,0.957,0.966506
569334986,425790257,CA(R),CA(R),15220,14345,10675,15224,14359,10679,0.976,0.996629
569334986,425790257,CA(R),CA(R),14904,13950,10735,14909,13950,10746,0.998,0.483855
569334986,425790257,CA(R),CA(R),13750,12094,12498,13769,12090,12501,0.988,0.960828
569334986,425790257,CA(R),CA(R),12471,12577,14126,12479,12578,14112,0.967,0.987089
569334986,425790257,CA(R),CA(R),13819,12284,12577,13814,12289,12583,0.997,0.983163
569334986,425790257,CA(R),CA(R),12799,10929,11141,12814,10906,11125,0.902,0.667373
569334986,425790257,CA(R),CA(R),12516,12405,14037,12516,12413,14030,0.953,0.999476
569334986,425790257,CA(R),CA(R),13544,11310,11376,13544,11330,11377,0.986,0.99782
569334986,425790257,CA(R),CA(R),13809,12397,12480,13804,12374,12480,0.981,0.864721
569334986,425790257,CA(R),CA(R),13800,11861,10008,13802,11852,9997,0.867,0.661078
569334986,425790257,CA(R),CA(R),13821,11883,10031,13833,11875,10012,0.995,0.726454
569334986,425790257,CA(R),CA(R),15045,14152,10706,15059,14145,10714,0.998,0.830875
569334986,425790257,CA(R),CA(R),12471,12689,14189,12491,12692,14179,0.961,0.951076
569334986,425790257,CA(R),CA(R),13513,11395,11706,13502,11401,11714,0.971,0.92496
569334986,425790257,CA(R),CA(R),13603,12021,12446,13620,12015,12452,0.988,0.954578
569334986,425790257,CA(R),CA(R),13871,12624,10286,13856,12653,10280,0.987,0.963006
569317846,425790257,CA(R),CA(R),12151,12867,12521,12148,12846,12533,0.992,0.995338
569317846,425790257,CA(R),CA(R),12753,13072,11778,12762,13071,11760,0.975,0.85582
569317846,425790257,CA(R),CA(R),12485,12581,13400,12474,12572,13415,0.979,0.832774
569317846,425790257,CA(R),CA(R),10922,13227,12122,10910,13216,12119,0.983,0.841224
569317846,425790257,CA(R),CA(R),12348,11715,12596,12333,11708,12599,0.938,0.927118
569313277,425790257,CA(R),CA(R),11958,12708,11424,11954,12718,11413,0.977,0.786656
569313277,425790257,CA(R),CA(R),12428,11753,13028,12413,11750,13016,0.99,0.999519
569313277,425790257,CA(R),CA(R),12644,11905,11655,12633,11917,11635,0.978,0.675759
569313277,425790257,CA(R),CA(R),12428,11332,11720,12431,11352,11725,0.984,0.802762
569313277,425790257,CA(R),CA(R),12380,11263,10955,12392,11276,10958,0.885,0.999482
569313277,425790257,CA(R),CA(R),12930,13312,12119,12901,13312,12116,0.988,0.617211
569313277,425790257,CA(R),CA(R),12226,11785,13506,12235,11783,13488,0.988,0.970236
569313277,425790257,CA(R),CA(R),12874,11982,11374,12857,11967,11365,0.968,0.997875
569313277,425790257,CA(R),CA(R),12810,12157,12744,12811,12177,12730,0.994,0.999996
569313277,425790257,CA(R),CA(R),12558,12086,11793,12539,12093,11800,0.899,0.755111
569313277,425790257,CA(R),CA(R),12843,12237,12756,12853,12233,12745,0.993,0.974727
569313277,425790257,CA(R),CA(R),12441,11363,11702,12421,11380,11715,0.991,0.894081
569313277,425790257,CA(R),CA(R),12383,11312,11806,12391,11315,11815,0.821,0.310823
569313277,425790257,CA(R),CA(R),12288,11703,13126,12266,11702,13126,0.924,0.907925
569278689,425790257,CA(R),CA(R),13672,13818,10011,13662,13806,10014,0.942,0.369906
569002579,425790257,CA(R),CA(R),13616,12964,10370,13604,12965,10376,0.994,0.809356
569002579,425790257,CA(R),CA(R),13133,11363,12404,13146,11373,12406,0.889,0.970658
569002579,425790257,CA(R),CA(R),12368,11671,11239,12364,11652,11248,0.975,0.951366
569002579,425790257,CA(R),CA(R),11623,13726,13021,11635,13737,13020,0.945,0.847565
569002579,425790257,CA(R),CA(R),13098,11404,12601,13084,11416,12613,0.976,0.975772
569002579,425790257,CA(R),CA(R),11222,14204,12760,11216,14194,12753,0.973,0.674439
569002579,425790257,CA(R),CA(R),11542,13766,13047,11540,13783,13061,0.997,0.980711
569002579,425790257,CA(R),CA(R),12938,11584,12784,12955,11590,12796,0.948,0.99013
569002579,425790257,CA(R),CA(R),13399,11348,10834,13391,11333,10817,0.993,0.801624
569002579,425790257,CA(R),CA(R),13431,11325,10844,13442,11304,10839,0.957,0.97524
569002579,425790257,CA(R),CA(R),13465,11272,11065,13471,11259,11046,0.964,0.55743
569002579,425790257,CA(R),CA(R),11925,12532,12994,11917,12549,12984,0.983,0.995687
569002579,425790257,CA(R),CA(R),13582,12033,10146,13560,12028,10152,0.98,0.996192
569002579,425790257,CA(R),CA(R),12018,14231,12833,12021,14213,12838,0.998,0.725693
569002579,425790257,CA(R),CA(R),12534,11591,10887,12569,11590,10880,0.986,0.623933
568635279,425790257,CA(R),CA(R),13174,12653,13414,13199,12666,13413,0.989,0.8195
568635279,425790257,CA(R),CA(R),11949,12948,11614,11954,12942,11623,0.993,0.805424
568635279,425790257,CA(R),CA(R),13598,12493,12402,13612,12488,12415,0.964,0.929031
568635279,425790257,CA(R),CA(R),12636,11636,11118,12621,11616,11124,0.868,0.995798
568635279,425790257,CA(R),CA(R),13363,11126,12073,13356,11125,12083,0.998,0.976111
568635279,425790257,CA(R),CA(R),13544,13631,11322,13554,13631,11336,0.995,0.941581
568635279,425790257,CA(R),CA(R),13027,11818,12276,13029,11826,12282,0.995,0.996948
568635279,425790257,CA(R),CA(R),12765,12170,13267,12770,12183,13253,0.97,0.993294
568635279,425790257,CA(R),CA(R),12396,11142,11220,12406,11132,11201,0.985,0.990979
568635279,425790257,CA(R),CA(R),13296,11118,12368,13289,11143,12368,0.958,0.799566
568635279,425790257,CA(R),CA(R),13023,13206,11443,13031,13224,11448,0.98,0.978749
568635279,425790257,CA(R),CA(R),12931,11821,13103,12934,11826,13122,0.993,0.997043
568635279,425790257,CA(R),CA(R),12404,11088,11202,12399,11115,11190,0.921,0.921345
550599514,425790257,CA(R),CA(R),18120,13525,13651,18097,13525,13643,0.981,0.980886
550599514,425790257,CA(R),CA(R),18118,13563,13632,18108,13565,13627,0.981,0.986349
550599514,425790257,CA(R),CA(R),16109,12558,14376,16107,12567,14361,0.95,0.722671
550599514,425790257,CA(R),CA(R),15377,12599,14177,15361,12606,14175,0.99,0.982586
550599514,425790257,CA(R),CA(R),17160,11897,13250,17160,11897,13234,0.927,0.999947
550599514,425790257,CA(R),CA(R),16794,14294,14164,16766,14279,14158,0.987,0.803543
550599514,425790257,CA(R),CA(R),16494,11747,12155,16516,11735,12156,0.994,0.99202
550599514,425790257,CA(R),CA(R),17127,14162,14411,17110,14157,14396,0.941,0.976578
550599514,425790257,CA(R),CA(R),17573,12437,12331,17589,12437,12338,0.978,0.989539
550598935,425790257,CA(R),CA(R),14101,11434,14827,14105,11442,14832,0.792,0.999978
550598935,425790257,CA(R),CA(R),15827,11174,13901,15825,11191,13890,0.862,0.91248
550598935,425790257,CA(R),CA(R),15103,11126,14363,15099,11142,14353,0.727,0.878952
550598935,425790257,CA(R),CA(R),15106,10872,14374,15126,10872,14374,0.771,0.947669
550598935,425790257,CA(R),CA(R),15784,11305,13947,15784,11308,13964,0.89,0.984914
550598935,425790257,CA(R),CA(R),15170,12139,14065,15183,12142,14073,0.837,0.938165
550598935,425790257,CA(R),CA(R),14528,13836,15058,14526,13832,15038,0.993,0.937949
550271272,425790257,CA(R),CA(R),11641,15507,10912,11628,15508,10911,0.937,0.985181
550271272,425790257,CA(R),CA(R),14083,14104,9621,14082,14108,9608,0.967,0.700584
550271272,425790257,CA(R),CA(R),11631,15554,10894,11616,15549,10892,0.98,0.983854
550245056,425790257,CA(R),CA(R),14689,14466,14212,14676,14476,14206,0.94,0.875049
550245056,425790257,CA(R),CA(R),15013,12844,13198,15004,12825,13189,0.996,0.869598
550245056,425790257,CA(R),CA(R),15306,12836,12827,15294,12842,12817,0.902,0.795708
550245056,425790257,CA(R),CA(R),14587,14950,14075,14582,14946,14062,0.995,0.849621
550245056,425790257,CA(R),CA(R),15692,11884,12870,15703,11889,12875,0.994,0.998161
550245056,425790257,CA(R),CA(R),14631,14600,14307,14653,14592,14317,0.987,0.910409
549917317,425790257,CA(R),CA(R),12362,11576,11382,12355,11571,11393,0.863,0.995014
549917317,425790257,CA(R),CA(R),12374,11591,11335,12362,11588,11327,0.965,0.993716
549917317,425790257,CA(R),CA(R),12601,13357,11993,12596,13346,11991,0.991,0.851486
549917317,425790257,CA(R),CA(R),12252,11605,11580,12236,11600,11579,0.973,0.999649
549917317,425790257,CA(R),CA(R),12229,11634,12198,12224,11622,12197,0.91,0.999675
549917317,425790257,CA(R),CA(R),12052,12000,13168,12071,12006,13168,0.923,0.957385
549917317,425790257,CA(R),CA(R),12059,12180,13672,12071,12170,13675,0.899,0.60692
549917317,425790257,CA(R),CA(R),12223,11555,11707,12236,11589,11703,0.95,0.395964
549917317,425790257,CA(R),CA(R),11291,13252,11850,11291,13260,11843,0.991,0.524749
549916869,425790257,CA(R),CA(R),14657,12113,14964,14666,12118,14952,0.912,0.722056
549916869,425790257,CA(R),CA(R),15712,12299,14455,15701,12321,14455,0.991,0.963353
549916869,425790257,CA(R),CA(R),14700,12093,14996,14700,12091,14973,0.982,0.956183
549916869,425790257,CA(R),CA(R),14560,12559,14673,14550,12541,14672,0.986,0.929581
549916869,425790257,CA(R),CA(R),14746,13809,13694,14746,13821,13702,0.99,0.711095
549916869,425790257,CA(R),CA(R),15113,11469,14343,15097,11467,14327,0.91,0.832821
549916869,425790257,CA(R),CA(R),15475,11335,14243,15473,11322,14250,0.706,0.921122
549916869,425790257,CA(R),CA(R),14037,12432,13126,14029,12451,13125,0.975,0.889633
549908737,425790257,CA(R),CA(R),13894,12291,12971,13881,12298,12970,0.99,0.959328
549908737,425790257,CA(R),CA(R),13720,13233,12890,13704,13217,12881,0.998,0.916086
549908737,425790257,CA(R),CA(R),14600,13498,10256,14586,13502,10263,0.88,0.767697
549908737,425790257,CA(R),CA(R),13482,13374,13742,13488,13381,13731,0.822,0.641182
549904387,425790257,CA(R),CA(R),14336,14392,12660,14342,14398,12645,0.997,0.887525
549904387,425790257,CA(R),CA(R),14864,14505,12865,14846,14508,12864,0.994,0.873688
549904227,425790257,CA(R),CA(R),16770,14919,12943,16753,14907,12942,0.986,0.980866
549899821,425790257,CA(R),CA(R),14559,13580,12889,14553,13586,12880,0.978,0.942402
549899821,425790257,CA(R),CA(R),14207,12544,10583,14193,12542,10576,0.958,0.995205
549899821,425790257,CA(R),CA(R),14324,13271,12945,14332,13275,12952,0.997,0.907351
549899821,425790257,CA(R),CA(R),14494,12042,11421,14509,12041,11417,0.999,0.730518
549899821,425790257,CA(R),CA(R),13411,13451,13833,13401,13447,13828,0.783,0.46815
549576424,425790257,CA(R),CA(R),17259,13310,11946,17275,13299,11938,0.998,0.761314
549576424,425790257,CA(R),CA(R),16367,12098,14418,16375,12116,14429,0.983,0.98407
549576424,425790257,CA(R),CA(R),15698,13578,14492,15687,13575,14483,0.974,0.946647
549576424,425790257,CA(R),CA(R),15437,12741,13989,15456,12754,14008,0.994,0.940577
549576424,425790257,CA(R),CA(R),16962,11767,13419,16962,11781,13411,0.846,0.762155
549576424,425790257,CA(R),CA(R),15695,13697,14543,15685,13698,14557,0.995,0.989951
549576117,425790257,CA(R),CA(R),13827,12908,10157,13832,12889,10150,0.984,0.678652
549576117,425790257,CA(R),CA(R),12194,13577,12269,12203,13573,12264,0.963,0.943979
549576117,425790257,CA(R),CA(R),12679,12988,11778,12662,13012,11761,0.977,0.850062
549576117,425790257,CA(R),CA(R),12064,12135,13565,12080,12135,13553,0.938,0.985664
549576117,425790257,CA(R),CA(R),12157,11554,12070,12157,11545,12077,0.827,0.970678
549576117,425790257,CA(R),CA(R),12319,12284,12460,12288,12303,12447,0.992,0.4623857
549576117,425790257,CA(R),CA(R),12934,11902,11012,12938,11902,10995,0.974,0.998532
549576117,425790257,CA(R),CA(R),12970,11904,11020,12975,11896,11008,0.954,0.985424
549576117,425790257,CA(R),CA(R),12807,13341,12050,12838,13337,12056,0.998,0.781762
549576117,425790257,CA(R),CA(R),12843,13322,12045,12848,13330,12056,0.996,0.947804
549572017,425790257,CA(R),CA(R),17081,12506,13216,17106,12532,13207,0.93,0.624013
549572017,425790257,CA(R),CA(R),17105,12906,14513,17114,12895,14497,0.989,0.991419
549572017,425790257,CA(R),CA(R),16706,13200,15352,16700,13196,15337,0.972,0.997847
549572017,425790257,CA(R),CA(R),16581,14015,13806,16577,14002,13797,0.938,0.926482
549572017,425790257,CA(R),CA(R),16675,13231,15373,16654,13220,15370,0.987,0.994575
549572017,425790257,CA(R),CA(R),17580,12221,14296,17573,12229,14286,0.963,0.92699
549572017,425790257,CA(R),CA(R),17038,12440,12639,17027,12432,12624,0.947,0.996714
549572017,425790257,CA(R),CA(R),17593,12208,14269,17580,12220,14260,0.957,0.996316
549571627,425790257,CA(R),CA(R),11686,15398,10208,11679,15405,10218,0.92,0.951381
549571627,425790257,CA(R),CA(R),11243,14717,9811,11248,14703,9813,0.967,0.644842
549567614,425790257,CA(R),CA(R),11587,14649,11401,11586,14650,11409,0.852,0.970731
549567614,425790257,CA(R),CA(R),13624,14879,9840,13627,14875,9848,0.997,0.788537
549567614,425790257,CA(R),CA(R),13104,14184,11545,13084,14189,11538,0.992,0.996943
549567614,425790257,CA(R),CA(R),12347,14479,12310,12334,14487,12317,0.925,0.999526
549567614,425790257,CA(R),CA(R),11120,14238,11149,11108,14245,11152,0.913,0.669249
549230949,425790257,CA(R),CA(R),15488,13466,14825,15490,13452,14819,0.962,0.473052
549230949,425790257,CA(R),CA(R),17214,12972,13895,17209,12961,13892,0.985,0.768143
549230949,425790257,CA(R),CA(R),15143,13519,15448,15139,13515,15461,0.941,0.922872
549230949,425790257,CA(R),CA(R),17322,14315,13347,17327,14308,13335,0.977,0.811308
549230949,425790257,CA(R),CA(R),17335,13709,11920,17339,13696,11914,0.989,0.709632
549226277,425790257,CA(R),CA(R),17815,12939,12318,17809,12922,12323,0.971,0.75305
549226277,425790257,CA(R),CA(R),17762,14338,12962,17770,14327,12964,0.825,0.760699
549226277,425790257,CA(R),CA(R),17673,13009,12169,17669,12998,12176,0.886,0.795112
549226277,425790257,CA(R),CA(R),16721,14568,13638,16728,14557,13654,0.999,0.301598
549226277,425790257,CA(R),CA(R),17743,14322,12956,17749,14314,12966,0.842,0.844755
549226277,425790257,CA(R),CA(R),17246,14090,13596,17232,14099,13599,0.93,0.870174
549222167,425790257,CA(R),CA(R),12370,13435,13279,12387,13429,13268,0.722,0.936625
549222167,425790257,CA(R),CA(R),13098,13852,13017,13102,13868,13022,0.995,0.815605
549222167,425790257,CA(R),CA(R),16133,14518,9874,16127,14516,9881,0.981,0.903993
549222167,425790257,CA(R),CA(R),13138,13837,13157,13133,13849,13149,0.848,0.617585
549222167,425790257,CA(R),CA(R),14022,14233,11334,14016,14223,11326,0.729,0.649231
548898520,425790257,CA(R),CA(R),11905,12671,10360,11907,12681,10353,0.807,0.323646
548898520,425790257,CA(R),CA(R),12226,12260,11938,12219,12273,11951,0.971,0.833017
548898403,425790257,CA(R),CA(R),12614,13241,12343,12619,13231,12337,0.792,0.627592
548898403,425790257,CA(R),CA(R),12778,13335,12295,12792,13332,12309,0.946,0.892957
548898403,425790257,CA(R),CA(R),14100,14519,9903,14086,14523,9904,0.734,0.857295
548898403,425790257,CA(R),CA(R),12616,13784,13680,12635,13778,13684,0.976,0.960345
548898403,425790257,CA(R),CA(R),12835,14118,13953,12843,14109,13958,0.804,0.823811
548894251,425790257,CA(R),CA(R),13998,13013,11188,13998,13013,11201,0.987,0.844809
548894251,425790257,CA(R),CA(R),13270,11775,12346,13275,11787,12339,0.712,0.476247
548894251,425790257,CA(R),CA(R),13432,14089,13238,13444,14076,13240,0.808,0.976533
548894251,425790257,CA(R),CA(R),13259,13283,11097,13251,13287,11085,0.781,0.99788
548894251,425790257,CA(R),CA(R),13026,12131,13195,13022,12122,13178,0.97,0.716345
548894251,425790257,CA(R),CA(R),13208,13012,13866,13222,13008,13871,0.842,0.907617
548894251,425790257,CA(R),CA(R),13413,14089,13279,13405,14077,13289,0.887,0.454547
548889938,425790257,CA(R),CA(R),13343,13182,9993,13334,13191,9995,0.905,0.989716
548889938,425790257,CA(R),CA(R),10684,14299,12205,10693,14293,12195,0.874,0.62357
548889938,425790257,CA(R),CA(R),11214,14633,11550,11201,14627,11550,0.757,0.971299
548889938,425790257,CA(R),CA(R),11872,13031,9886,11872,13026,9899,0.848,0.908569
548885407,425790257,CA(R),CA(R),16345,13096,12655,16352,13084,12666,0.903,0.836238
548885407,425790257,CA(R),CA(R),14320,11628,13089,14309,11624,13076,0.966,0.940916
548885407,425790257,CA(R),CA(R),13574,14271,14909,13571,14282,14897,0.989,0.993037
548885313,425790257,CA(R),CA(R),17329,15100,11632,17322,15124,11634,0.954,0.99618
548885313,425790257,CA(R),CA(R),17762,13508,13506,17752,13499,13515,0.956,0.984278
548885313,425790257,CA(R),CA(R),15456,12603,11275,15464,12615,11277,0.998,0.993411
548885313,425790257,CA(R),CA(R),16091,14234,10374,16091,14238,10382,0.999,0.863861
548553494,425790257,CA(R),CA(R),13246,13462,11982,13243,13477,11982,0.76,0.396035
548553494,425790257,CA(R),CA(R),11894,14073,11491,11911,14068,11496,0.989,0.92626
548553494,425790257,CA(R),CA(R),12214,12321,12334,12221,12305,12342,0.889,0.999556
548553494,425790257,CA(R),CA(R),12197,12414,12431,12214,12414,12419,0.99,0.954725
548553494,425790257,CA(R),CA(R),11973,13322,11517,11982,13322,11509,0.879,0.701919
548553494,425790257,CA(R),CA(R),12141,12309,12527,12138,12311,12537,0.963,0.73879
548553386,425790257,CA(R),CA(R),11466,14562,10824,11455,14565,10818,0.979,0.830174
548553386,425790257,CA(R),CA(R),11432,13529,11259,11418,13543,11256,0.988,0.933529
548553386,425790257,CA(R),CA(R),11431,14501,10779,11430,14515,10770,0.963,0.887934
548553386,425790257,CA(R),CA(R),11027,13503,9909,11042,13503,9900,0.888,0.953032
548553386,425790257,CA(R),CA(R),12027,14425,11979,12019,14430,11985,0.713,0.617211
548553386,425790257,CA(R),CA(R),11852,14537,11859,11858,14547,11851,0.831,0.587601
548553386,425790257,CA(R),CA(R),10946,13977,10409,10960,13967,10410,0.894,0.989691
548552915,425790257,CA(R),CA(R),17813,13011,12871,17826,12992,12872,0.97,0.915077
548552915,425790257,CA(R),CA(R),17522,14865,13242,17521,14854,13234,0.977,0.848756
548552915,425790257,CA(R),CA(R),17407,14842,13164,17403,14828,13166,0.782,0.819651
548552915,425790257,CA(R),CA(R),17865,12902,12347,17855,12902,12355,0.805,0.500417
548552915,425790257,CA(R),CA(R),17681,13548,11776,17688,13560,11782,0.994,0.990805
548552915,425790257,CA(R),CA(R),17816,13957,13210,17804,13954,13218,0.955,0.912361
548552915,425790257,CA(R),CA(R),15885,13446,14013,15891,13455,14021,0.844,0.537389
548552875,425790257,CA(R),CA(R),17782,13862,13263,17774,13876,13260,0.942,0.722267
548552875,425790257,CA(R),CA(R),17389,12990,11554,17400,12988,11543,0.997,0.97771
548552875,425790257,CA(R),CA(R),17817,13744,13146,17834,13737,13147,0.849,0.812916
548552875,425790257,CA(R),CA(R),17757,13815,13267,17751,13801,13269,0.981,0.958377
548552875,425790257,CA(R),CA(R),16572,13868,14766,16575,13863,14771,0.986,0.959047
548552875,425790257,CA(R),CA(R),16672,14106,13799,16672,14118,13801,0.943,0.816929
548549395,425790257,CA(R),CA(R),11046,14147,13038,11050,14150,13024,0.993,0.990273
548549395,425790257,CA(R),CA(R),10952,14091,13009,10967,14084,12997,0.965,0.909467
548549395,425790257,CA(R),CA(R),11994,13493,12381,12001,13493,12372,0.753,0.466136
548549395,425790257,CA(R),CA(R),10941,13930,11234,10938,13921,11239,0.935,0.970591
548549395,425790257,CA(R),CA(R),12475,15301,11975,12483,15306,11986,0.999,0.97716
548549395,425790257,CA(R),CA(R),11373,14160,10931,11380,14175,10932,0.826,0.757512
548549000,425790257,CA(R),CA(R),12738,11986,11445,12732,11972,11439,0.988,0.898342
548549000,425790257,CA(R),CA(R),11640,12656,9900,11638,12653,9911,0.893,0.503594
548549000,425790257,CA(R),CA(R),12607,12093,11628,12606,12086,11621,0.959,0.953509
542371432,425790257,CA(R),CA(R),11246,14253,9603,11234,14244,9592,0.939,0.804509
540730738,425790257,CA(R),CA(R),17884,14456,11716,17883,14445,11723,0.974,0.70472
540730738,425790257,CA(R),CA(R),17822,14405,11592,17808,14400,11583,0.995,0.968479
540730738,425790257,CA(R),CA(R),17734,13768,12421,17741,13781,12415,0.995,0.921804
540730738,425790257,CA(R),CA(R),17239,15363,11552,17244,15353,11562,0.984,0.652013
540730738,425790257,CA(R),CA(R),17264,14748,13920,17246,14739,13930,0.983,0.900987
540730738,425790257,CA(R),CA(R),16317,14916,13714,16317,14929,13708,0.993,0.656135
540730738,425790257,CA(R),CA(R),16329,14798,13699,16323,14770,13701,0.989,0.649352
540730738,425790257,CA(R),CA(R),17351,15440,11831,17353,15430,11820,0.994,0.99308
540730738,425790257,CA(R),CA(R),17369,15394,12052,17364,15406,12044,0.972,0.775457
540730738,425790257,CA(R),CA(R),17712,14639,12065,17710,14611,12068,0.992,0.863307
540730738,425790257,CA(R),CA(R),16280,13062,10551,16273,13050,10556,0.982,0.987592
540730738,425790257,CA(R),CA(R),17082,13221,11230,17084,13236,11227,0.993,0.617211
540730738,425790257,CA(R),CA(R),17223,14142,10751,17216,14122,10749,0.994,0.980361
540730657,425790257,CA(R),CA(R),16366,14189,11151,16359,14195,11144,0.825,0.619285
540730657,425790257,CA(R),CA(R),16393,14182,11150,16405,14198,11138,0.995,0.82497
540730657,425790257,CA(R),CA(R),16189,14451,13175,16177,14446,13164,0.997,0.866703
540730657,425790257,CA(R),CA(R),17050,14582,11620,17046,14587,11606,0.917,0.991971
540730657,425790257,CA(R),CA(R),15072,14503,13511,15087,14505,13506,0.978,0.847496
540730657,425790257,CA(R),CA(R),16505,14495,12999,16513,14483,13004,0.939,0.929697
540730657,425790257,CA(R),CA(R),16682,15181,11691,16672,15171,11685,0.996,0.813151
540730657,425790257,CA(R),CA(R),16281,14156,10369,16291,14144,10358,0.992,0.912016
540730657,425790257,CA(R),CA(R),14440,14622,12973,14429,14616,12979,0.97,0.470572
540730657,425790257,CA(R),CA(R),17844,13783,12502,17824,13784,12496,0.973,0.992864
540730657,425790257,CA(R),CA(R),17073,14386,11794,17084,14389,11803,0.997,0.979675
540730657,425790257,CA(R),CA(R),16653,14355,12782,16650,14340,12765,0.993,0.995429
540730657,425790257,CA(R),CA(R),17149,14839,11976,17160,14845,11984,0.894,0.93229
540730657,425790257,CA(R),CA(R),17114,14749,11932,17092,14741,11928,0.998,0.759395
540730639,425790257,CA(R),CA(R),16619,13966,12942,16605,13963,12928,0.996,0.620067
540730639,425790257,CA(R),CA(R),17503,14444,11319,17504,14418,11315,0.992,0.414256
540730639,425790257,CA(R),CA(R),16582,13964,12956,16578,13973,12964,0.804,0.964765
540730639,425790257,CA(R),CA(R),16568,14393,13004,16566,14378,13004,0.952,0.727688
540730639,425790257,CA(R),CA(R),16558,14912,10278,16553,14908,10260,0.989,0.98694
540730639,425790257,CA(R),CA(R),17477,14010,13234,17493,14010,13242,0.994,0.852224
540730639,425790257,CA(R),CA(R),16444,14295,13201,16458,14315,13207,0.99,0.778885
540730639,425790257,CA(R),CA(R),16326,14280,11854,16313,14278,11838,0.997,0.78935
540730639,425790257,CA(R),CA(R),17156,15147,11421,17156,15156,11413,0.705,0.418107
540730639,425790257,CA(R),CA(R),17066,14334,11623,17084,14334,11629,0.988,0.836727
540730639,425790257,CA(R),CA(R),16930,14459,12032,16934,14471,12033,0.996,0.620001
540730639,425790257,CA(R),CA(R),16728,14629,10352,16749,14640,10349,0.99,0.757746
540730639,425790257,CA(R),CA(R),16170,14613,10423,16167,14610,10435,0.984,0.710422
540730639,425790257,CA(R),CA(R),17426,14564,13949,17412,14548,13947,0.992,0.699838
540730639,425790257,CA(R),CA(R),16172,14644,10327,16186,14640,10323,0.835,0.877717
540389734,425790257,CA(R),CA(R),16290,14175,9742,16290,14159,9730,0.99,0.310665
540389734,425790257,CA(R),CA(R),17831,14925,12433,17853,14925,12427,0.989,0.999667
540389734,425790257,CA(R),CA(R),16905,14358,10336,16905,14337,10356,0.981,0.906579
540389734,425790257,CA(R),CA(R),17698,14368,12254,17681,14357,12243,0.998,0.88239
540389734,425790257,CA(R),CA(R),16873,15109,10718,16881,15091,10720,0.992,0.801548
540389734,425790257,CA(R),CA(R),17118,14582,12848,17123,14596,12853,0.994,0.636686
540389734,425790257,CA(R),CA(R),17686,14380,12288,17684,14389,12304,0.989,0.814307
540389734,425790257,CA(R),CA(R),17370,15393,11792,17373,15413,11800,0.995,0.4503122
540389734,425790257,CA(R),CA(R),16866,15211,10775,16878,15216,10791,0.998,0.990273
540389734,425790257,CA(R),CA(R),17111,13954,10764,17100,13970,10752,0.992,0.915684
540389734,425790257,CA(R),CA(R),17317,13889,11219,17310,13882,11233,0.988,0.994806
540389734,425790257,CA(R),CA(R),17041,14321,10510,17035,14305,10530,0.965,0.928023
540389734,425790257,CA(R),CA(R),15259,14413,9618,15250,14402,9609,0.993,0.981183
540389734,425790257,CA(R),CA(R),15324,14366,9555,15324,14366,9562,0.874,0.425528
540389734,425790257,CA(R),CA(R),16948,13918,11660,16937,13931,11658,0.843,0.620816
540389734,425790257,CA(R),CA(R),16901,12589,11576,16887,12588,11582,0.998,0.994637
540389646,425790257,CA(R),CA(R),17271,13964,12923,17265,13970,12910,0.995,0.742064
540389646,425790257,CA(R),CA(R),17554,14148,12261,17550,14129,12260,0.992,0.891426
540389646,425790257,CA(R),CA(R),16639,14324,10408,16621,14342,10422,0.991,0.794738
540389646,425790257,CA(R),CA(R),17161,14087,12856,17164,14099,12865,0.998,0.954629
540389646,425790257,CA(R),CA(R),16253,13052,10641,16271,13033,10637,0.991,0.722858
540389646,425790257,CA(R),CA(R),16954,14464,13626,16954,14461,13637,0.999,0.698569
540389646,425790257,CA(R),CA(R),16486,14288,13200,16472,14302,13190,0.992,0.937556
540389646,425790257,CA(R),CA(R),16458,14294,13229,16469,14304,13237,0.852,0.647529
540389646,425790257,CA(R),CA(R),16677,12541,13007,16673,12525,13012,0.989,0.981597
540389646,425790257,CA(R),CA(R),16362,14183,10673,16363,14201,10684,0.981,0.927357
540389646,425790257,CA(R),CA(R),16080,13481,13006,16067,13483,13000,0.98,0.915886
540389646,425790257,CA(R),CA(R),16339,14380,10730,16339,14373,10737,0.985,0.708765
540389646,425790257,CA(R),CA(R),17062,13458,12561,17074,13459,12547,0.996,0.94863
540389646,425790257,CA(R),CA(R),17149,14373,11288,17161,14367,11276,0.987,0.928238
