,2h(-7),2h(-7),2h(-7),2h(-7),ma(-7),ma(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-5),2h(-5),2h(-5),2h(-5),1o3ol(-5),1o3ol(-5),1o3ol(-5),1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),ea(-5),ea(-5),ea(-5),ea(-5),eb(-5),eb(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),PFO,PFO,PFO,PFO
1450,-0.20228201,0.29055747,0.6090431,0.25942397,-0.4571081,0.8376908,0.5931809,0.12583959,-0.056782573,0.34199616,1.5732596,1.7261384,-0.23805445,-0.19660431,-0.016355291,-0.023730043,-0.50425553,-0.4362011,-0.09557789,0.14231192,0.1414895,-0.4492712,-0.10609725,-0.63065374,0.098424256,-0.048780344,0.43817523,0.7715195,-0.25887808,-0.62547517,-0.056450665,-0.8044764,-0.09425837,0.040448498,0.29535303,0.20370938,0.42832515,0.1473107,0.33982486,0.17005515
1451,0.043032862,0.71816945,0.5545129,-0.028066337,0.3713115,0.023287773,-0.046300918,-0.015463337,0.04696414,-0.338279,-0.5604558,-0.2117903,-0.08080867,-0.59786177,0.55449146,-0.20148456,-0.23039171,-1.0512692,-0.3605759,-0.58372515,-0.078433305,-0.13868248,-0.4032296,-0.23394416,2.3658574,1.1486638,1.4697084,1.3928164,-0.025448322,0.06396678,-0.14418721,0.008388042,1.2435622,0.113269806,0.71630955,0.34186754,-0.34356427,-0.12531632,0.0037489235,0.14561522
1452,0.3568484,-0.16717032,-0.09684542,-0.07146041,1.2818124,0.89470994,1.6692716,1.2881061,1.2538688,1.3347014,0.7480349,0.72025734,-0.84309834,-0.0118768215,0.07696158,-0.13414544,-0.21593156,0.059285045,-0.18344074,0.19998384,-0.020477831,-0.39603898,-0.07654536,-0.0026711822,0.116850734,-0.23266348,-0.34870505,-0.0771769,0.1935839,0.008923978,0.10881825,0.054294407,-0.20792812,-0.2720335,-0.5011277,-0.066423565,-0.62293565,0.030923912,0.11418752,0.32629293
1453,-0.022927556,-0.6812609,0.08983612,0.13685271,0.12949035,-0.28913102,0.02174282,-0.10467538,1.1490866,0.43137828,0.6338372,0.19746351,1.0457336,0.2503116,0.2849441,0.08124304,-0.083434746,-0.0048611164,-0.27957624,-0.19424233,0.07748875,0.0115944445,0.2691504,0.005657971,0.005266145,-0.037024897,0.06804194,0.062182426,0.2042744,-2.2361221,-0.08130593,-0.0014536679,0.10994557,0.025601149,0.10385038,-0.15735114,-0.1399579,-0.105807066,0.0029967427,-0.035087496
1454,0.17943764,0.98927546,0.5224589,0.56116104,-0.13656157,0.42854118,0.37435055,0.37825173,0.09654933,0.36103255,0.631578,0.31046537,-0.115657926,-0.099234164,-0.23160227,0.031482667,-0.077569366,-0.037059307,-0.06625092,0.28049558,-0.072220445,-0.20751148,0.006828755,-0.29723907,-0.18233955,-0.056508362,-0.06971529,-0.18834233,0.02072692,0.15706038,0.20985842,-0.022898145,0.1168561,-0.878175,-0.5920447,0.6375131,0.15734798,0.175363,-0.019966781,0.74286795
1455,-0.43350697,-0.33881474,-0.018804193,-0.453974,0.116500735,0.21318597,-0.20662026,-0.09241748,-0.44503173,-0.1948821,0.011616707,0.052585363,0.10800338,0.16745391,-0.25811,-0.086912036,0.86200064,0.6485573,0.46826488,0.6539077,-0.028903127,-0.1175136,0.24852583,-0.10509464,0.019899786,-0.09749162,-0.21170834,0.08380103,2.0696576,1.7397138,0.97837675,0.9238155,1.8164089,1.850303,1.9084473,1.2216628,0.07402992,-0.14759022,-0.17575067,-0.08690232
1456,-0.13289666,-0.27435306,-0.09532845,0.27603698,-0.08268988,-0.06452006,0.27699363,0.1324693,0.11382246,-0.12742698,-0.29922268,-0.061965764,4.7326088e-05,-0.06383848,-0.096972644,-0.041247487,0.03725195,0.29431093,-0.4203245,-0.19704977,0.15592325,-0.15635574,-0.4569158,0.14378929,0.40355256,1.6903706,2.3346312,0.5152363,0.63812673,0.7788169,1.4596012,2.174605,3.0751681,2.650574,3.3257396,3.141771,-0.29412186,1.3532896,-0.18371755,-0.18075687
1457,0.23626009,-0.30007812,0.03836383,0.08467126,1.7065032,1.991597,0.79773927,1.0891255,1.5624883,1.690048,0.856498,0.59570444,-0.50892544,-0.2522348,-0.20759952,-0.1223793,-0.07181435,-0.7646327,-0.05673761,0.06861845,-0.63960266,-0.12478867,-0.40762314,-0.5943971,1.836652,0.2320793,0.33203918,0.061085224,-0.29455143,-0.4755627,-0.2518528,-0.0414145,-0.10971992,-0.053145155,-0.10367724,-0.25198236,0.08750337,-0.25555468,0.25473008,-0.33245796
1458,0.15101904,-0.1072669,-0.64261836,0.039179206,0.04842727,0.21221799,0.9029842,0.349718,0.26541972,-0.26275703,0.6967987,-0.0684532,-0.22002187,-0.21876627,-0.12913358,0.047853105,0.36220816,-0.28690237,-0.37693745,0.021012723,-0.46114433,0.3546245,-0.33350664,-0.31881446,2.2811513,0.020641863,0.11496693,-0.14652166,-0.41771382,0.42327115,0.00382787,0.3543991,0.14905152,0.28776538,0.23073757,0.21198036,-0.33692333,0.17586201,0.042615354,1.5293303
1459,-0.339275,-0.22761098,0.23729166,-0.08972597,0.051647186,-0.041938126,-0.19702232,-0.39835063,0.07539205,0.31465688,0.2942468,-0.41833276,0.18231088,-0.10711658,-0.3669511,-0.15988183,-0.10761726,-0.3915547,-0.42923313,0.20191401,0.11718166,-0.4635154,-0.13100745,0.05945623,0.056026876,0.71747524,0.14706156,1.1905582,0.63078976,0.39414307,0.8963113,0.91517013,2.7313986,1.5937545,1.9151366,1.5583341,-0.15582752,-1.0097461,0.051339477,-0.13323927
1460,-0.53413963,-0.051219404,-0.072521925,-0.2304824,-0.03896635,0.012473203,-0.3442017,-0.29043508,-0.25670767,-0.24355263,-0.08154547,-0.13408607,0.11930506,-0.16112074,0.03520572,0.057388484,2.3968275,2.6018999,1.7912574,1.0482659,0.80378103,1.2734976,1.0200231,1.3769817,-0.038271427,0.5165368,0.2598825,0.37460023,-0.24344635,0.027817369,-0.04285401,0.13133079,0.555293,0.2577213,0.27562824,0.052774787,-0.14509675,-0.044446945,-0.24816045,0.099274695
1461,0.21765691,-0.18386102,-0.10474071,-0.089653894,-0.026909709,0.10809964,-0.020599248,0.29651585,0.008130729,-0.031617224,-0.3032636,-0.04109691,0.0941388,0.020902574,-0.13788414,0.20134345,-0.021583319,-0.0045166463,-0.11758229,-0.22637337,0.33161914,0.029988721,-0.6686475,0.5053745,-0.24281102,-0.14611226,-0.3331229,-0.5042998,2.1310792,1.6715622,2.6674347,3.5725691,1.1953291,1.2657375,1.6273202,2.1277099,-0.115816966,-0.19171822,-0.0353173,-0.19811416
1462,-0.31916565,0.06779879,-0.0057673156,-0.13424684,-0.20860147,-0.12639353,0.14940892,0.022246122,-0.032200783,-0.22618169,-0.042824984,-0.38935208,0.22892685,0.49517107,-0.29070973,-0.1418834,0.16106787,0.2218723,0.18095747,-0.116508424,0.21228284,-0.3322953,-0.4730666,-0.31595147,0.017543435,0.2663567,0.8951583,0.27257365,-0.11805293,-0.7344727,0.28435552,-0.6138529,0.2659393,0.2572541,-0.19790334,0.13719574,-0.43781543,0.5352349,0.018573582,-0.08364841
1463,-0.13966212,-0.48636326,-0.5108655,-0.19345504,0.721961,1.3257023,0.8920709,0.066978574,0.86543894,1.6948144,1.2377115,0.88029486,-0.04863304,-0.30046895,-0.04381752,0.050516784,0.19959337,-0.2869873,0.22330916,-0.08489503,0.2898618,0.020806849,-0.1343596,0.0704622,0.50368506,0.13615513,-0.027309544,0.05493328,0.24087268,-0.031475306,0.09482932,0.5271986,-0.17319241,0.48467684,0.1348546,-0.22851723,-0.09923679,-0.16052397,0.5855498,-0.32171255
1464,0.82259333,-0.3843834,-0.16632614,-0.04053782,0.18907785,0.17291376,-0.43019736,-0.050210863,0.12086359,0.1639694,-0.7441149,-0.08037436,-0.37143052,-0.13801774,0.24177381,-0.42418998,-0.10421489,-0.44805405,-0.27576315,-0.19732162,-0.2172879,-0.44528133,-0.07726904,-0.17427486,-0.16588151,-0.47898608,0.10207707,-0.71814775,0.24537325,-0.2210676,-0.14061254,-0.21251145,-0.4084933,-0.5826379,-0.7329819,-0.06227249,0.27938366,0.16442156,-0.11958201,-0.5656985
1465,0.15004814,-0.17017162,-0.34372696,0.5363467,-0.39237934,0.13751191,-0.033192575,0.17704713,0.09212932,-0.32861423,-0.011761434,-0.028141707,0.059764206,0.2804064,0.25222442,-0.35937166,-0.1712361,-0.40169823,0.67678046,-0.058302164,0.28794092,0.100212395,-0.6909182,-0.6563464,0.021040916,0.08677979,-0.4155818,-0.2650734,0.2692189,0.58934045,1.1881862,0.06505613,-0.12519877,-0.24740526,0.21554913,-0.015354097,0.10124126,-0.13844866,0.41622055,0.5595148
1466,1.5193113,0.16190779,0.33778837,0.51158285,-0.31691548,-0.10511251,-0.1651114,-0.052380197,-0.5042547,-0.3523903,-0.31820107,-0.42929733,-0.7520748,-0.34472054,-0.35314828,-0.16726184,0.41719913,0.15232068,0.22439687,0.16255596,-0.116172254,0.0942862,-0.6244495,0.48731205,-0.32545608,-0.33444893,-0.2719472,0.3537354,1.4140551,2.0469065,1.2611709,1.4884636,-0.30952588,-0.46616274,-0.5952932,-0.0050103567,0.30637184,0.8017174,0.53785574,0.96534187
1467,0.115413204,-0.048327386,0.24294895,0.39445132,0.38284546,0.4599011,0.873626,0.3893181,-0.37666798,0.26260096,0.43703505,-0.009097755,-0.19242,-0.56443965,-0.12825125,-0.26644334,0.43270093,0.48222,0.21044782,0.21359338,0.88488936,1.1562303,0.64060825,0.68396616,0.22985232,0.5293747,0.42512617,1.5008459,0.15323809,-0.09337944,0.0796051,0.2495501,-0.20543586,0.117770016,0.038172126,-0.06887567,-0.035372615,-0.101567626,1.0532835,0.51835066
1468,-0.39037278,-0.33205035,0.11517888,-0.27436107,0.6100636,0.106456436,-0.0092550665,0.12795967,-0.33025634,-0.23801011,-0.53924084,-0.09545708,-0.2682345,-0.56098807,0.14366719,-0.1727845,2.8153977,2.4558218,1.4526358,0.38307965,0.50128126,1.4204736,0.8130286,0.51349944,-0.25677896,-0.08648139,-0.059100255,-0.17374402,-0.3333391,-0.10471462,-0.02762556,0.1314165,-0.30566093,-0.1309998,0.10269171,-0.25435168,0.16390926,-0.3974712,0.030101776,0.03724277
1469,0.005743861,-0.13359305,-0.114495635,0.09196225,-0.10830772,0.24427003,0.100124985,0.83980453,-0.16053537,-0.0510384,-0.0066813547,0.28824282,-0.36475763,-0.18484692,0.10510221,0.23551649,-0.1719726,0.0445081,-0.17060336,0.05427617,-0.08064083,0.4117164,-0.21675627,-0.13946469,-0.3737374,-0.039021432,0.6146164,-0.30047756,0.39647877,0.21965182,0.15060732,0.9785222,0.014558911,-0.047744244,-0.11593932,-0.23786797,0.361832,-0.07885209,-0.08227569,1.1796744
1470,0.020553827,-0.013474971,-0.35925466,-0.43145174,0.2146771,0.05372551,0.0025741905,0.16269565,0.07031351,-0.010574281,-0.43584263,0.47456688,-0.5711156,0.1921562,-0.052859634,-0.17911766,-0.35971832,-0.07975286,0.11289823,0.2662326,-0.5072119,-0.4098182,0.59680784,-0.103158504,-0.2854223,-0.42881596,0.086331904,-0.1627295,0.034736603,0.052861154,-0.41678208,-0.31671903,-0.68639946,-0.04434216,-0.56653833,-0.2869269,-0.39344752,0.05169639,0.11708757,0.12642741
1471,-0.23343505,-0.1089527,0.01598847,-0.36829597,-0.09793931,-0.47933942,0.013537884,-0.10189605,-0.11473405,-0.046829373,-0.070028365,0.11853936,0.07301843,0.01764226,0.05072379,0.2734007,2.429822,1.520657,1.2806749,0.65522856,1.6928262,2.2357361,2.463152,1.6517739,-0.32627165,0.113582015,-0.24638188,0.012090549,0.15649003,-0.14697367,-0.024274498,0.093687475,-0.25111288,-0.15945816,-0.12949419,-0.23995924,-0.15105402,-0.15168205,-0.28334033,0.15480006
1472,0.027896345,0.19347973,-0.65257114,0.05207905,-0.2250061,0.39967752,-0.33095086,-0.208697,0.086319506,-0.13407958,0.5197011,0.15973228,-0.13348866,-0.60459673,-0.08433008,-0.43972796,0.8118001,0.19679976,-0.067053795,0.021013534,-0.28720927,-0.07042861,-0.06993061,-0.037499804,-0.68456465,-0.082705885,-0.27576697,0.030584008,0.0052274168,0.35563213,0.1718027,0.09788516,0.47860235,-0.13103077,0.6834419,0.047391415,-0.016096056,0.44145435,0.50723803,-0.1760096
1473,-0.5869217,0.43588123,0.15968212,-0.02722501,-1.0049148,-0.32056308,-0.46310008,-0.19265544,-0.4734527,-0.2515536,-0.2175431,0.2770388,0.35796142,-0.54861355,-0.13425788,0.31221583,-0.01905477,-0.0667845,-0.17532998,-0.14554209,-1.0969678,-0.8196225,-0.45992774,-0.14806215,-0.28580153,0.11722777,-0.10047579,-0.67807835,-0.04922352,-0.6221382,-0.07710445,0.352085,0.14968577,-0.36770022,0.34968865,0.074052855,-0.5362334,0.02285932,0.06143415,-0.3733274
1474,0.21016312,0.027452692,0.17026162,-0.48836532,-0.1101917,-0.059472382,-0.019727409,0.101727486,0.35823396,-0.018870592,-0.12679172,0.22276378,-0.44427204,-0.10176188,-0.018663079,0.09850232,-0.16054499,-0.18656623,-0.3073393,-0.009531021,0.127182,-0.18035877,0.028263837,0.050971627,0.15999931,0.70623374,0.2413314,0.52128154,0.108028114,-0.15895548,0.4770861,0.09399575,0.50884354,-0.039575398,0.14205018,0.2904997,-0.24553406,0.023617625,0.07993466,0.23896909
1475,-0.37672007,-0.3320102,-0.15238929,-0.25575945,0.77725095,0.16669437,0.13856864,-0.031478167,-0.078231215,-0.11666565,-0.023966849,-0.05277407,0.11070511,-0.29069674,0.099693775,0.28244582,1.8062657,1.1478269,0.7302124,0.58092797,0.55720115,1.2476566,1.0179634,0.7117561,0.27408445,-0.1062192,-0.027604304,0.083094954,0.37869775,0.16864091,0.034038782,0.19033031,0.099856615,-0.07287842,-0.085666955,-0.06250471,-0.2641652,-0.3400133,-0.23548317,-0.19713122
1476,0.44348004,-0.14678681,-0.2784925,-0.0803076,-0.000770092,0.05813104,0.043375917,-0.043786645,-0.70684755,0.05681947,0.10910033,-0.19972897,0.040876567,-0.008167148,-0.043965876,-0.39000744,-1.0081859,-0.026368678,-0.17772418,-0.04046929,-0.16291034,0.30962282,0.04663214,-0.032335877,0.08874035,-0.36034548,-0.082083404,0.032269955,0.45887578,0.12835318,0.7316039,0.46533886,0.6830624,0.4599111,0.37781727,0.028147936,-0.19186464,0.029346824,-0.08712292,-0.10230851
1477,-0.19678076,-0.1182695,-0.18264568,0.62305784,-0.117183685,-0.015735954,0.01853311,0.17184585,1.6923801,-0.16549408,0.60152555,-0.1053961,0.2156964,-0.014611185,-0.71107405,0.04890044,0.058622986,0.106568426,-0.27280778,-0.32413077,-0.09131992,0.12107982,0.016207427,0.0036884844,0.23733202,1.0577316,-0.0903445,0.14478108,0.058823735,-0.08451694,0.4366632,1.0813448,-0.05216664,0.2547019,-0.06228037,0.15145755,-0.26200008,-0.17076513,0.36348963,-0.58296186
1478,-0.018957734,0.482413,-0.97833514,0.15301025,0.23797381,0.054264307,-0.6557254,0.14700593,0.113842845,-0.5132488,0.03615204,0.17934805,-0.11207247,-0.20413548,-0.46350896,0.3413689,-0.002005756,-0.49407077,0.38264465,-0.33024597,0.27298015,-0.15748338,-0.11815582,-0.641709,2.4737782,0.26684695,1.2080415,0.13107637,-0.8841674,0.13444698,-0.37612197,0.1616288,0.24432755,0.5089379,-0.28794223,0.07943463,-0.16676497,-0.3452901,-0.649406,0.46536228
1479,-0.7963411,0.5804473,-0.4177992,0.0034752488,-0.56117076,-0.71890473,0.047530353,-0.21093628,-0.15610544,-0.21232203,0.2648931,-0.45886254,-0.11440694,-0.32156694,0.15382946,-0.25782937,0.102921724,-0.07027839,-0.88291514,0.18177436,0.074644685,0.36684668,0.35519487,0.29210922,0.2405886,0.8711829,0.33309388,-0.0060283095,0.2927007,-0.10594523,0.34206724,0.48917067,0.02722758,-0.5000134,-0.09297964,0.16779518,-0.13554275,-0.19826591,-0.23126727,-0.035844386
1480,0.21887735,0.670812,0.45189282,-0.080180764,-0.15718216,-0.2934865,-0.16016328,-0.08665383,-0.15743038,0.12048957,-0.07918149,0.044244885,1.1072812,0.7357973,0.8278234,0.3861937,-0.3321439,-0.46008736,-0.30690834,-0.57375133,0.2614002,0.058202267,-0.026103586,-0.030553281,1.2922212,1.7821801,0.82427645,0.5532909,0.60247153,0.79269063,0.49121025,-0.0680629,1.4558158,1.9326096,1.1681811,0.72671735,0.12913942,-0.03581442,0.078938246,-0.07518339
1481,-0.35029697,-0.19345066,-0.04075405,0.29807478,-0.37962955,-0.2025992,0.14937305,-0.23700571,-0.051564455,-0.4089437,0.20504439,-0.35325736,-0.24743557,0.14026359,-0.43611893,-0.56954604,-0.17584836,-0.3455407,-0.14286102,-0.31869304,-0.0767833,-0.44453442,-0.25487268,-0.7159673,-0.13228571,-0.13537398,-0.5546828,-0.078053296,0.034941077,0.15116179,0.4269509,-0.487517,-0.03170836,0.0933986,-0.031046182,0.9354131,0.07325137,-0.29333803,0.27588487,-0.27781093
1482,-0.28084242,-0.2798168,-0.24556142,-0.44944194,-0.055125713,-0.033070564,0.20345621,0.20751143,-0.011679471,-0.23104763,0.8168032,0.114748836,-0.667665,-0.05825919,0.092103146,-0.9014708,0.43397576,-0.012991667,0.4463509,0.7646411,0.5021162,-0.17442983,0.153481,0.6072777,0.05087331,0.197977,0.28492546,0.5474122,0.40542012,0.2725713,0.4513556,1.0801151,-0.43090266,-0.034842134,-0.14251144,0.09775244,-0.47458,-0.20697784,-0.006331384,0.08376503
1483,-0.25826955,-0.15100741,-0.35213012,0.16766387,-0.31253588,-0.5024017,0.027648583,0.0036159754,-0.16500331,-0.67273676,-0.59291893,0.10970807,-0.6366131,0.30044988,1.2154413,-0.4983393,-0.079857185,-0.31878212,-0.22200459,-0.049206555,0.08106971,-0.4902808,-0.7212435,0.20833205,0.05073671,0.17550898,0.040020406,0.57459307,-0.1877324,0.34289077,0.986519,2.893121,0.83754355,0.1807341,0.074132815,-0.22606969,0.6273798,-0.18712562,-0.10196462,0.24532765
1484,0.23405921,-0.5972842,-0.36719438,-0.6812133,-0.1152188,0.2633962,0.38841364,-0.7021351,-0.65762615,-0.8549074,-0.84701544,0.8388061,-0.07428193,-0.29152733,0.47378147,-0.21531057,-0.19641614,-0.19369507,0.29820842,-0.073108405,0.559572,-0.452932,-0.12789033,-0.7413268,0.23576553,-0.25503576,-0.6857621,-0.15274704,-0.10849047,-0.4075259,-0.054617837,0.74431413,-0.8275903,-0.49792254,-0.6040571,-0.558393,0.014379472,0.03708291,-0.42137742,0.96968293
1485,-0.005487323,-0.5519948,0.08343093,-0.5518222,-0.20002735,0.14520618,0.09206557,-0.19457161,0.11172497,-0.48507577,-0.037925914,-0.11819454,-0.1623931,0.02887386,-0.12973091,0.09382852,2.2399948,2.8691227,3.4813766,1.8488086,-0.00627321,1.0356828,1.2533238,0.96220917,0.18144453,0.9752279,-0.2786869,-0.13959,0.09870696,0.13755137,0.13301732,0.10860803,0.15114701,0.08389056,-0.04327956,-0.07008986,-0.2586574,-0.40713516,-0.43347788,0.06291838
1486,-0.11569834,-0.11546618,0.15157631,0.03242244,0.065500736,-0.35418808,0.04145345,0.17017162,-0.42997473,-0.49093866,-0.34177983,-0.489703,-0.16141182,-0.32162032,-0.5660149,-2.39442,0.11523914,0.08502334,-0.25324327,-0.36758626,0.6037742,-0.22608179,-0.20846623,-0.20514089,-0.48483032,-0.60316384,0.15443185,0.16576862,-0.3456536,-0.19958103,-0.5267135,0.3348614,0.11102867,-0.16143343,-0.56438386,-0.55616736,-0.11859411,0.06614018,0.27409047,-0.11559531
1487,1.6564369,0.48085022,0.72461766,1.8549597,0.6552952,1.3010482,0.73580265,0.555713,4.30688,3.7206128,3.3311846,3.7999148,-0.017956302,0.6076723,0.79329634,0.4870409,1.3415997,0.48177016,1.2035875,0.90506965,3.592238,2.3992677,4.5870924,1.8771412,-0.4956718,-0.19214359,1.1868007,-0.11392781,-0.27212363,-0.15649994,-0.39419854,-0.035372883,-0.8531642,-0.3209294,-0.019154012,-0.22645423,-0.0039738417,-0.14563012,0.36303124,-0.49178886
1488,-0.7936778,-0.118938826,-0.15538621,0.039770722,2.4215608,-0.03945911,0.24672678,-0.057105303,-0.41393536,-0.17694888,-0.25398144,0.05176115,-0.6356697,-0.3360172,0.039913237,-0.25189793,0.17197382,-0.056148767,-0.22978516,0.062847376,-0.63198525,-0.09147386,0.009847462,-0.3460946,-0.6711101,-0.63150585,-0.16779113,-0.07656044,-0.49674416,-0.14906958,-0.20288652,-0.13334617,-0.7670753,-0.27750945,-0.014849871,-0.35629755,0.43000245,0.2641064,0.15125458,-0.058135867
1489,0.2178252,0.22061287,-0.31377614,0.041764617,0.3243495,0.25975466,-0.681681,-0.1516507,0.2613988,0.018340766,0.90235,-0.05258614,-0.24919754,-0.3559179,-0.05495864,-0.07722366,0.017175674,-0.2520023,-0.45487022,0.024971724,0.08499524,-1.2329309,-0.1841336,0.09906393,0.041525483,0.060818493,0.91363955,-0.023277193,0.048481822,0.14496379,1.3638775,-0.042605102,-0.13433641,-0.23822314,-0.3783793,-0.02435714,-0.18277785,0.10180393,0.6175513,0.3890342
1490,-0.50838804,0.67661464,0.047507793,0.04090947,0.28968638,-0.03339231,-0.016107082,0.15568024,-0.3046109,0.021438316,0.22957319,0.006787896,-0.28541136,-0.36901748,-0.2023691,0.13550049,0.1530037,-0.16985318,-0.00027376413,-0.116488755,-0.11346081,-0.17890613,-0.07655147,0.12719011,0.34302196,0.07630241,-0.09080267,0.20318031,0.14486653,-0.6053504,0.36206847,0.024227738,0.17503661,-0.22564131,0.29406124,-0.029071927,0.023578882,-0.24861419,-0.14113042,-0.041322947
1491,-0.3077668,-0.109027386,-0.04393488,-0.21646047,0.009414792,-0.3253827,-0.1993044,-0.38423112,-0.20797265,-0.28849906,-0.1615971,-0.06508285,0.35410798,0.43660998,0.7327339,0.8409866,1.4729263,1.6009355,0.9759892,0.82252955,1.7058518,3.5839615,2.9722457,2.1642056,-0.30949745,-0.14487097,-0.64763314,0.07306749,-0.09063405,0.021864116,0.046001643,0.07112527,-0.15119064,-0.0330624,0.041943192,-0.14763123,-0.2530349,-0.24781388,-0.04020527,-0.016269028
1492,-0.0891121,-0.36331427,0.70438695,-0.0843934,0.14610496,-0.09364796,0.65208817,0.21703155,0.64977133,0.28064045,-0.098384224,0.5495105,0.9717792,1.0573186,-0.20094916,-0.06907711,0.625146,0.07302013,0.1608477,0.028783202,0.050005645,-0.04431379,-0.133375,-0.7945077,-0.15717152,-0.21429202,-0.3748525,-0.14469826,-0.7074968,0.037032846,0.20833483,-0.17920241,0.062421232,0.61453265,0.041962683,-0.013390377,0.0529442,-0.12567131,-0.1782605,0.5109589
1493,0.303953,0.11895618,0.2079801,0.11271438,-0.2391932,-0.14197534,-0.019453883,0.06421524,-0.15842676,-0.48426524,-0.41486493,0.09241788,0.16124415,0.036297977,-0.25484556,0.18977684,0.21210766,0.33204448,0.10326734,0.09822461,0.15471554,0.107519,0.21384613,-0.18230623,0.81246245,3.3040447,2.4152226,1.7323093,0.19036359,-0.14794636,0.4482036,0.5234339,1.0737606,1.0105011,0.94188976,1.3352498,0.30739582,0.17162085,-0.2620169,0.030432463
1494,1.5319519,1.616791,0.6165812,0.057138205,0.8633672,0.2957089,0.329858,0.21475953,0.9317814,1.1805645,1.3966916,0.33435926,1.5286213,0.7285694,0.7948755,1.2685971,1.7747071,1.6995018,0.5563782,0.20930147,0.5520055,1.4478494,0.5452173,0.4638819,-0.6642391,-0.74345446,0.18926944,-0.26897383,0.47040802,0.46439937,0.025832534,-0.28984088,-0.24630262,-0.1331619,0.15246129,-0.69276613,0.3810495,0.17421941,-0.3864016,0.29426557
1495,-0.0099895,-0.51844585,-0.12634718,0.28568652,-0.20606112,-0.359244,0.25063628,0.16892377,-0.33282924,0.22445971,0.10262969,-0.05439577,-0.41515613,-0.28768402,-0.28058243,-0.42015588,-0.22254598,-0.29308861,-0.20798701,-0.09359738,-0.2431879,-0.113767564,0.21882021,0.14659508,-0.012493968,-0.035517067,-0.060515642,-0.21922892,0.045241356,0.030060083,-0.33864778,0.290083,0.12700832,0.27580154,-0.13334775,-0.17932016,-0.25463137,-0.18219167,-0.15491968,-0.269172
1496,0.17367995,-0.29678786,0.5399139,0.0035777763,-0.103045434,0.42870367,0.19321525,0.015755044,0.27425164,0.097597644,-0.04866361,-0.43727106,-0.13298696,-0.18076019,-0.11797984,0.040497232,0.22693023,0.9578094,0.15854014,0.80921686,-0.21650033,-0.006686121,1.1325614,0.16849136,-0.23523676,1.5678248,0.51736915,0.7652472,0.62379956,1.1509553,-0.03510259,1.2168559,-0.06348917,0.5171847,-0.19323301,0.26623946,0.2921941,0.36210662,0.6154282,0.4702296
1497,1.2132542,0.72521466,0.6631297,-0.09184617,3.4465733,1.2719184,0.82828486,0.5683604,3.7221336,2.2282088,1.5077603,1.348253,1.4772567,0.9598921,0.31478208,0.9020251,1.501308,1.0346957,0.49436793,0.27192715,2.0206575,1.7359428,0.4333737,0.2896678,0.23578894,0.9229353,0.41926074,0.21134365,0.8728619,0.9955765,-0.079621285,-0.11035329,-0.01698196,0.5169339,-0.033447504,0.75966454,1.1700658,1.0039178,0.29296514,0.34375173
1498,0.29988784,0.7394397,0.37389964,0.96373063,-0.25346708,0.18828061,0.06008762,-0.015044063,0.43220735,0.26955438,0.15847126,0.40779877,0.7042355,-0.07909483,0.35539025,0.2752922,0.22116953,-0.0010092917,0.03617966,0.60285777,-0.192588,0.24202655,-0.23347977,0.06922227,-0.052128434,0.33903587,0.17465729,0.37771267,-0.035109192,-0.6712763,-0.20395873,0.44054034,-0.6815821,-0.34436786,0.1671533,0.13407719,0.26217997,-0.06949577,-0.12644345,-0.72876656
1499,-0.6170485,-0.20220405,0.043548413,0.383586,0.14464957,0.5881065,-0.57891065,0.16525495,-0.09750748,-0.6226568,0.14365019,0.015756011,0.13717502,-0.060840115,-0.034989595,-0.06800377,0.9875512,0.13422579,-0.021502525,0.15168038,-0.30880344,-0.37223217,0.12248859,0.0904659,0.026599348,-0.24824679,0.16688934,0.4311753,0.43884897,0.41538784,0.025725901,0.4702621,0.22488505,0.061999686,0.08472824,0.11428213,-0.405212,0.23087576,-0.2967978,-0.00022470951
1500,-0.25910386,-0.17268026,-0.2906455,0.36590207,2.7399797,2.110569,0.46154353,0.182827,1.7159095,2.4308882,0.983336,0.27665937,-0.054112792,0.084402785,0.06394979,-0.47937065,-0.24416365,-0.47591466,-0.26927102,-0.53489685,-0.59394,-0.24300493,-0.36934042,-0.20755559,0.3501711,-0.1316526,-0.044366255,-0.033821523,0.0645346,0.0700438,0.10779594,0.058666438,0.04321111,-0.21054915,-0.24593005,-0.3108825,0.3837243,0.13546199,0.602469,-0.0017820597
1501,0.5361387,0.5680757,0.65911436,0.30429798,0.55799496,0.9932182,-0.30480283,0.036982447,-0.19580472,0.2409325,-0.4298422,0.15861553,0.19640362,-0.38961685,-0.20165887,-0.011185497,1.3812872,0.8821392,1.1447222,0.57368755,0.12908748,1.2497067,0.54716325,0.34633514,-0.96661955,-0.2561512,0.2765685,0.2894272,0.3224436,0.29539123,-0.14518616,-0.54993474,-0.028514445,0.09540057,-0.6126686,-1.6314743,0.13591531,0.59080416,0.991427,0.70471084
