,2h(-7),2h(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-5),2h(-5),1o3ol(-5),1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),ea(-5),ea(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),PFO,PFO,air,air
1438,0.1962288,-0.017774463,-0.30116487,0.30210733,0.42299533,-0.1137602,-0.33167267,-0.27079356,0.29439217,0.007861853,-0.34851345,-0.44143534,0.9533707,0.61716443,0.21111423,0.013252497,1.0037066,0.17062068,0.1690078,-0.11560202,-0.5374554,-0.07324749
1439,0.01265192,1.5735718,0.26969624,0.57951385,0.20768607,-0.04313183,0.20680825,-0.17670128,-0.2224438,0.22488001,0.19417936,-0.17629936,-0.013376176,0.083468735,0.19717541,0.1233363,0.88954675,0.2948728,0.2697716,0.039783478,-0.01936201,0.077570885
1440,-0.218561,-0.005189657,0.0035146475,-0.12596726,0.022315502,0.0014545918,-0.24497718,-0.06962407,-0.31066072,-0.05333519,0.06881339,0.058788,0.3206839,0.042001665,0.032004207,-0.037297726,0.52847147,-0.0061152577,0.014470221,-0.0014463663,-0.14747298,0.103024244
1441,0.13492465,0.023993254,-0.10775447,-0.0721513,-0.5065022,-0.33579823,0.017350018,-0.03808385,0.4955787,0.18112803,0.008534908,-0.29465026,0.12812987,-0.35700884,0.630367,-0.22515213,-0.19398925,-0.23800316,-0.21460618,0.053376555,-0.055926196,-0.0388664
1442,-0.118450955,0.03650838,-0.09346631,0.14636564,0.3442104,0.062005997,0.53968984,-0.094661295,0.41576242,-0.020377874,-0.26850134,-0.34283423,0.019288301,-0.17486122,0.022928953,-0.14645725,-0.0875877,-0.0070363283,0.4337927,0.10449374,-0.071162865,-0.12437441
1443,0.53660625,-0.0864892,0.1311358,0.5765311,0.19681191,0.46036288,-0.23148465,-1.0738342,0.3764053,0.3499468,-0.16777962,-0.17116141,-0.30618903,-0.5745281,0.09399854,-0.1331464,-0.092475496,-0.024328768,0.503614,-0.02764833,0.49564132,0.418087
1444,-0.014372349,0.24357545,0.008062065,0.4078403,-0.14989823,0.24449307,-0.08673054,0.2660221,0.15613127,-0.22540516,-0.110290825,0.07897332,0.0139965415,0.0027440488,0.20221049,-0.2856315,0.029926956,0.060530663,-0.082188606,0.31171846,0.07611936,-0.24117157
1445,-0.058575153,-0.024220705,-0.080756545,0.21850179,-0.23687994,0.1009273,0.05363664,-0.5160936,-0.033550322,-0.08466923,-0.028296381,-0.035329342,-0.1039657,0.66103065,0.07329789,-0.23003459,0.11615169,0.099994615,0.10815869,0.027652979,-0.036419302,-0.27112782
1446,-0.10287571,0.04605484,0.06784421,-0.026866227,-0.08368981,0.020349503,-0.06752664,-0.021513522,0.043344736,-0.0046983957,-0.09173937,-0.030486405,-0.0067652464,-0.08291674,-0.09538876,-0.054455996,-0.14912933,-0.047047734,0.085200205,-0.011574626,0.059457183,0.087236226
1447,-0.118870676,-0.11491072,-0.2503506,0.41220647,-0.6543255,0.091073334,-0.11571123,-0.2304247,0.005245447,0.027816534,-0.18319383,-0.20543832,0.21461275,0.04051894,0.30788308,-0.010890245,0.91885304,0.42804402,0.05168577,-0.10559976,-0.05013883,0.21464595
1448,0.52054524,0.14391899,0.6103942,0.5918494,1.5943881,-0.04456553,0.7636814,-0.034243524,-0.20679349,-0.014091969,0.039869845,0.0032933652,-0.40095797,-0.10943957,-0.095637895,0.032060623,-0.0069237947,0.042179704,-0.028511703,-0.09299326,0.095498145,-0.039686233
1449,0.27459684,-0.16975176,0.2382096,-0.04481882,-0.19744903,-0.20771599,0.693851,-0.31992355,-0.4464664,-0.023299992,-0.21226835,-0.14879116,0.334756,0.21204399,0.1644569,-0.039098084,-0.18110317,0.026547402,0.40416694,0.7478397,-0.017450176,0.54046905
1450,0.20676371,-0.00012493134,-0.021086149,0.3335786,0.019248545,-0.11533058,-0.07681583,-0.44000638,0.08513272,-0.048038125,0.10383344,0.01406002,0.34044844,0.15326476,0.15545362,-0.18785408,0.4299148,-0.032395244,-0.011030972,0.024903536,-0.009934425,0.12265074
1451,0.16998583,0.20505106,-0.088063896,1.5013524,-0.60722667,-0.1771738,0.06268737,0.43633404,0.14411026,0.18782333,-0.033538938,-0.43237132,0.13769543,1.7517816,-0.109305024,-0.06709739,-0.3381375,0.18159664,0.28377616,0.14145452,0.5363587,-0.11764088
1452,0.1286248,0.16721532,0.014025807,0.033263087,-7.6413155e-05,0.06622243,0.04471755,-0.6373918,0.14596242,0.032412767,0.2257843,0.36401927,-0.05343139,0.41885495,-0.09484589,-0.08105707,0.09473884,-0.22233593,-0.010009885,0.028297305,0.20968229,0.49555343
1453,-1.109226,0.18866688,-0.34122342,0.18594077,-0.033431664,0.020761326,0.2654159,-0.19521567,1.2573683,0.10833192,0.565374,0.8255421,0.0495456,0.1348817,-0.39520216,-0.19458663,-0.55104864,-0.17490663,0.23614934,0.13351911,0.5286268,-0.7383089
1454,-0.30843198,-0.043462753,0.024495661,-0.064831674,0.21493173,0.059236974,-0.038745105,-0.21461317,-0.2935145,0.009041071,0.05972168,-0.022629976,-0.28710032,-0.13776234,0.0012823343,-0.094698906,0.007821798,0.1586014,0.07364336,-0.03720504,0.09186812,0.0439367
1455,0.4137826,-0.1624975,0.29138327,0.31720734,1.1212544,0.06122528,0.035184056,0.28146267,-0.024160784,-0.47124493,1.0463934,0.13475615,0.1098243,-0.2325595,-0.09008235,-0.6043921,0.69253135,0.0007124841,0.7629618,0.086417705,0.32220387,0.35152465
1456,0.083016574,0.101598024,-0.32933414,0.0981459,-0.32087407,-0.05659628,-0.2786827,-0.06198135,0.2906905,-1.1360215,-0.12144226,0.08431858,1.3154058,1.6879992,1.0924207,0.67238975,1.1017005,2.161257,-0.29484147,-0.5309326,-0.031117931,-0.17295146
1457,0.60830295,0.33043587,0.338359,0.45028502,0.36829346,0.42518616,-0.10960716,0.37252593,1.0918949,0.2140466,-0.034776032,0.058280274,0.3187809,-0.064572394,0.17661041,0.14874351,0.43360135,-0.38045132,0.32132047,0.23069018,0.168315,0.1852877
1458,0.6397665,0.9361381,-0.052813172,0.40267953,0.38394737,1.5812339,1.2839718,2.1261687,0.061736703,0.30358225,1.3850946,1.3168316,0.6239497,0.37787992,0.020327315,0.2041631,0.21173728,0.29554874,-0.56088996,-0.42648405,0.28722215,-0.1361531
1459,-0.0037289858,0.037395477,-0.20139313,0.10705581,-0.05403304,0.08054882,0.07047665,-0.016196012,-0.24633175,-0.4214407,-0.052425385,0.015606016,0.06336892,0.31653845,0.06943101,-0.26274312,0.12315345,0.667009,0.25376296,0.14160252,-0.110625684,0.36250246
1460,-0.059080213,-0.4599467,0.16270214,-0.030611068,-0.07046735,-0.021466553,-0.06488809,-0.12389739,-0.101169765,-0.28690338,-0.0733352,-0.077391535,0.021694183,0.06830561,0.24159005,0.024965525,0.038844585,0.06596041,0.020429134,-0.0006798804,-0.0005842149,-0.014607638
1461,-0.61288685,0.1993964,-0.009638041,0.47864598,-0.25319192,-0.21387543,-0.11689499,-0.058862895,4.0157547,-0.03999871,1.4899281,1.9273474,-0.113343924,-0.13978417,-0.17952761,0.20955926,0.12016982,0.08207655,-0.44511956,-0.10236505,-0.00439921,-0.43595374
1462,0.05319321,-0.027670026,0.0013697743,-0.02865833,0.26604295,0.88398415,0.3446024,0.52382445,-0.0137678385,-0.1853702,0.28670645,0.33341008,0.044796824,-0.11266786,0.024147868,0.14101624,-0.05688095,-0.3819939,0.0061104894,-0.02110976,0.01676184,-0.045386314
1463,0.5782685,-0.061380565,0.043673366,0.01957184,0.2126843,-0.03983748,-0.09089646,-0.22697759,0.29289633,-0.46776944,0.41035062,-0.051410675,1.9004982,2.9937465,1.8688245,2.7788036,1.9730437,3.1529322,-0.41049412,-0.20481306,0.0911212,0.4864661
1464,0.24483305,0.06509644,-0.047732294,0.51440316,-0.014248669,-0.058825135,0.098532915,0.17277753,0.06521535,0.22516942,0.024276376,0.17753673,0.09478927,0.12318373,0.010601521,-0.042264596,0.13921213,-0.14918187,0.025152624,-0.018370032,-0.01662916,0.20693946
1465,-0.019125223,1.1386431,-0.10669932,-0.85410595,-0.20900363,0.38001522,1.0518478,0.77016664,-0.23558787,0.083238125,0.12528151,0.4398279,-0.1429156,-0.102947235,0.45891684,-0.2435317,0.6524766,-0.08002937,-0.038611174,0.23433626,-0.0002297759,-0.04357654
1466,-0.23937216,0.1912061,-0.008684635,0.10535765,0.030845799,-0.20499349,-0.015938878,0.41416645,0.15154429,-0.07944256,0.04827404,0.369193,-0.14182007,-0.16764653,-0.027592182,-0.6827344,0.0656026,0.46971202,-0.1529417,0.0741269,-0.12702864,-0.2701704
1467,-0.083411455,0.23287964,0.01113873,-0.05973938,-0.41124585,0.28910148,-0.3547861,-0.20164281,0.05911927,-0.3171568,-0.48955464,-0.22137737,0.15762416,-0.21425894,-0.19532874,-0.37096158,-0.06660175,-0.3325072,0.17512438,-0.022577047,0.11952728,-0.2376684
1468,-0.14196938,-0.3776319,0.06296033,0.064220384,0.1385948,0.12894465,-0.109820604,0.5369437,-0.019475996,-0.08416057,-0.017404497,-0.13871929,-0.088172436,-0.09499362,0.01701343,0.49098498,-0.06033501,-0.20401171,-0.037632465,0.04496008,-0.0058681965,-0.111247115
1469,-0.104866505,0.15173402,-0.18358678,0.06673384,0.272901,0.06583628,0.2589457,-0.33805805,0.21567184,-0.2148917,-0.2554853,0.028254032,-0.39648914,-0.012801185,-0.03647977,-0.40234065,-0.40253925,0.9201602,-0.283299,5.017221e-05,0.10839585,-0.63161504
1470,-0.21062401,-0.49964428,-0.1508382,0.1383205,-0.075348854,-0.30067033,-0.05262892,-0.29449415,-0.10070181,-0.58886963,-0.3482589,-0.14331347,0.8540628,0.6833755,0.89889646,0.53497076,1.5019578,1.1365381,0.05026245,0.13846731,-0.052376866,-0.16241515
1471,0.3262014,-0.17150976,0.18534216,-0.48201996,-0.1852631,0.47967297,-0.32159764,0.0487352,0.17444576,-0.4730607,-0.98758066,-0.69925153,0.82555944,0.5335592,0.17281203,-0.011089873,-0.042536497,-0.122092575,-0.35230583,0.22996598,0.53111947,-0.060956776
1472,1.1053535,0.051876724,0.54849195,1.2498953,2.138996,2.1668825,2.1324258,3.0396647,2.5049307,3.0455992,0.114753515,0.10621378,-0.53006697,0.08141323,-0.04939568,-0.0007005632,-0.28426027,-0.24892136,0.1332924,-0.11238134,0.38395584,0.42516458
1473,0.049002707,-0.049622327,0.116566956,-0.01151526,-0.008574873,-0.1236949,-0.07814664,-0.46681127,-0.06429964,-0.07059051,-0.23867887,-0.45939994,-0.17980099,0.025480986,0.16075546,0.08613126,0.26751643,-0.023540407,0.05196181,-0.0868479,0.04000956,0.33063495
1474,0.5638447,-0.0049134493,-0.3815415,-0.091846526,0.27137566,0.102148555,0.19730192,0.4143968,-0.17246377,0.18721008,0.14694107,-0.08333784,-0.16232431,0.07437378,0.007633716,0.07047188,0.1679793,-0.17374653,-0.060086876,0.014614701,-0.38161352,0.14754796
1475,-0.10315299,0.2167332,-0.013305962,-0.25645387,0.16432124,-0.6098057,-0.075782835,0.033435285,1.5211226,-0.15075815,-0.6550463,0.11157811,0.11585793,0.98589635,-0.39310294,0.15331829,1.2141705,0.4695759,-0.12647967,-0.33740973,-0.1574587,-0.3020227
1476,-0.09145403,-0.02462095,-0.026370391,0.3158762,-0.25547883,-0.4992895,-0.1149292,-0.15429077,-0.020303577,0.020333469,-0.12893659,-0.24752676,-0.13660002,-0.44786763,0.059378088,0.06626207,-0.049576193,-0.1742574,-0.03404239,-0.0113117695,0.12245825,0.3377633
1477,0.18489674,-0.11718118,-0.27217472,0.11478144,-0.35420024,-0.02429676,-0.04239362,0.032319188,-0.108346075,0.10620105,-0.13162217,-0.15775484,-0.06882325,0.57639605,0.267906,-0.8686282,0.21032739,-0.19435704,-0.13785112,-0.10651028,0.048131876,0.31136936
1478,-0.04921019,0.039129138,-0.047867298,-0.06151253,0.0984875,-0.043251276,0.03766328,0.0029463172,-0.1017468,-0.045972228,-0.025474004,-0.15389699,0.37157577,0.6514753,0.2625861,-0.05379176,0.78137064,0.3017847,-0.06555049,0.03423524,-0.044662,0.023429275
1479,0.21664856,0.08241284,-0.4334883,-0.09369537,-0.19587362,-0.04950747,0.035711646,-0.19601299,-0.334321,0.19728339,-0.11862901,0.18698262,1.5518012,2.3144557,-0.21890527,-0.30449742,0.9458629,0.11494226,0.18947001,0.15664715,0.20417488,-0.16972916
1480,0.2740645,-0.75319964,-0.39719796,-0.08077711,-0.053249836,0.21935001,1.0488453,0.3368072,0.34712657,0.40877303,0.03542447,-0.1989738,-0.08615351,-0.14770204,-0.023816228,0.36372364,-0.66329026,-0.24952902,0.461457,0.372045,0.6013081,-0.101112545
1481,-0.032605827,-0.5831214,0.039874047,0.006674513,-0.05420795,0.079968676,-0.3741362,-0.23577787,0.21629104,-0.6551733,0.2568063,0.29485935,-0.03616178,-0.07257354,0.11988293,1.1542445,-0.1377179,0.0786787,0.12107569,-0.094560325,0.17550799,-0.2000562
1482,-0.09815794,-0.17027783,-0.012322545,-0.058509886,-0.16996169,0.07102603,0.096858084,-0.06913996,-0.18168256,-0.11075044,-0.0112553835,-0.027220428,-0.04247254,-0.23546842,0.17916065,0.03830862,-0.26232255,-0.35404092,0.05934882,-0.16782606,0.042869687,-0.05584064
1483,0.35354146,0.026432455,0.9878617,3.3034687,1.7380236,0.46970275,-0.23077615,0.15045491,0.29969364,-0.12960306,-0.12766212,-1.1728998,0.24200816,0.18465285,-0.07565889,0.26471907,-0.29618716,-0.15320043,0.45457414,0.09401394,-0.17813711,0.20586666
1484,1.3141066,1.9125459,0.07185823,0.16485989,0.8850789,3.1530952,3.3966656,4.2591963,0.4959762,1.3349565,2.5451255,2.9730713,-0.17303586,-0.075923234,-0.34692195,-0.31662816,0.017485023,-0.48886415,-0.17939806,-0.3134938,0.17165643,0.16340065
1485,-0.011205077,-0.059270613,0.015663087,0.049869,0.06239444,0.20634383,-0.017643869,0.035943985,-0.03940499,-0.39854732,-0.03730768,0.062173516,-0.07157153,-0.066589564,0.013317585,-0.3305459,-0.03437662,0.0218755,0.10434431,-0.06502846,0.110082656,0.15158717
1486,0.666015,0.43752995,-0.45375207,1.7089782,-0.25145298,-0.107408404,0.69334275,-0.43070126,-0.31926745,-0.13783574,0.19655287,0.31713325,1.8463647,1.3056815,-0.025299132,-0.18217468,1.1442909,-0.080975965,0.12873381,0.23670197,-0.24219942,-0.16039796
1487,-0.15010357,0.10686046,-0.03584838,-0.038044333,-0.004718542,0.09638268,0.15989411,-0.04998362,-0.081651926,0.06289804,0.0070535243,-0.0010175109,0.19348013,-0.12104094,-0.07060136,0.19903404,0.10341111,-0.0030169487,0.09714021,0.06123525,-0.06854507,-0.06587511
1488,-0.21179986,-0.37292236,0.26112515,0.91775215,0.41053867,0.56496537,-0.27559847,1.0024488,0.3497973,0.13618922,0.06333786,-0.15578842,0.17997605,0.27456963,0.07156241,0.35232794,0.1638577,-0.32944882,0.122792184,0.09855902,0.22816896,0.37866777
1489,0.18443567,-0.48336154,-0.09593752,0.45616275,-0.13431472,0.049398124,-0.016109645,-0.088942125,-0.06184584,-0.77131987,-0.12795824,-0.15919542,0.26564378,0.06491412,-0.18634126,0.91792274,-0.10618067,-0.18956219,-0.0134522915,0.23479593,-0.02728057,-0.18001592
1490,-0.37097636,-0.40194708,-0.077626765,0.7892971,-0.36715066,0.10698575,-0.058917582,-0.09891164,-0.44146547,0.024122,-0.6366756,-0.8077413,-0.15468346,-0.21542028,0.09713897,-0.075882226,-0.03918307,-0.044846654,-0.16099407,-0.08002263,-0.18998928,-0.45211697
1491,0.07464719,0.016193092,-0.0011624098,-0.1265747,-0.20733732,0.034722626,0.03829831,-0.12252617,-0.12841582,-0.15538484,-0.09616324,0.107260525,-0.116909504,0.18134445,0.1458394,0.53593993,0.22981405,0.42940137,0.16942394,0.121720195,-0.26432082,0.084444284
1492,0.01736644,0.00923419,-0.1789868,0.17493033,0.88938224,-0.007697165,-0.16114545,0.40064266,-0.10147914,-0.06725216,-0.08508676,-0.024263276,2.0219183,1.4518123,-0.07375729,0.08753991,1.9839807,0.116280735,-0.04831153,0.33987987,0.31763983,-0.015699267
1493,-0.18940133,1.029646,0.45542794,0.16229989,0.08160347,0.19739646,-0.2596586,0.23229492,0.01910609,0.26036215,0.2621625,-0.14635402,-0.4327088,-0.45586297,-0.117774725,0.69494224,-0.012405798,0.27705997,0.12883186,-0.13602972,0.27405235,-0.042319104
1494,-0.41288126,-0.1118176,0.31752062,0.5385267,-0.114284575,0.042952538,-0.4087279,-0.1480231,-0.33881617,-0.05979252,-0.40276778,-0.75182986,0.7638654,0.30617994,0.08377901,-0.026468396,0.4797004,-0.0986695,0.027692735,0.027281523,0.07659596,0.122697145
1495,-0.32511872,0.05518526,0.16387343,0.5745094,-0.26016742,-0.028988093,0.3454572,-0.26387256,0.37279347,0.11506063,-0.17155252,-0.83414686,-0.11157134,-0.47088334,0.1784156,0.15406084,-0.17593205,-0.062451147,0.08939834,-0.066568255,0.104880765,0.5204605
1496,-0.14246926,0.44786,0.05080404,0.13023573,-0.23103176,0.11980724,-0.41636556,-0.51952,-0.23363076,0.072911024,-0.015938878,-0.62732935,-0.068217605,0.020195961,0.014319316,-0.75072,0.43628758,-0.553066,-0.20265138,-0.056979835,-0.02811265,0.39939088
1497,0.06586748,-0.21429336,0.008699,-0.059345543,-0.015214741,0.2894708,0.13150913,-0.10192609,-0.065585434,-0.16811275,-0.061812997,0.08489078,-0.00967747,0.06524548,-0.08747089,-0.2540182,0.16816026,-0.22615361,-0.0041579604,-0.11499667,-0.0050498843,0.03984356
1498,-0.2859827,-0.21433783,0.06300974,-0.24137682,-0.1465128,-0.7227796,-0.67150354,-0.45031437,-0.54125667,-0.0040699244,-0.15745169,-0.5843005,0.47015095,0.4042765,0.38987774,-0.2806335,1.3716893,0.46998954,-0.14520922,-0.108243465,0.022129118,-0.04205448
1499,-0.21273595,-0.38398284,0.028726757,0.11618021,0.23495692,-0.13396928,0.16512287,0.39851916,-0.30885628,-0.14887643,-0.6260542,-0.3851094,0.07556185,-0.5305728,-0.19657668,0.2753815,-0.47905296,0.043630645,-0.39890313,0.5448095,0.3036436,0.24830352
1500,-0.515671,-0.08300197,0.396243,-0.3215304,0.25548628,-0.10515484,-0.080995,0.21814317,0.72860396,-0.21013594,0.28294164,0.4383803,-0.22589871,0.038042232,-0.3092442,0.08242196,0.8742692,-0.1862536,0.057278007,-0.0062437057,-0.057301182,-0.054904312
1501,0.20653489,0.13705099,-0.2794187,-0.22426048,-0.40957257,-0.31338608,0.3320741,-0.34039328,1.9736354,-0.37153494,0.60900885,1.1037686,-0.17830494,-0.06873969,0.30125502,-0.25526923,0.26406002,0.29520208,0.066783264,0.10646373,-0.58152497,-0.31329954
1502,0.5937687,-0.4281588,-0.73123294,0.112978846,-0.1771332,0.013179362,-0.1408816,-0.062671125,0.3402158,-0.06932831,-0.05611667,-0.12828827,-0.12730908,-0.047526747,-0.22070152,-0.2937945,0.02881872,0.057133496,0.025631368,0.117816955,0.18419176,-0.021837294
1503,0.084548056,-0.57169604,-0.13504575,-0.22757852,0.61205935,0.086581886,0.7123735,-0.3500345,0.78461945,0.44976622,-0.62077844,0.28464726,0.5765958,0.07773855,-0.5866194,0.46457872,0.61155534,0.08039066,0.12532723,0.30771437,0.6513166,0.4969179
1504,0.07746066,0.16316804,-0.22755015,-0.44555825,-0.34213817,-0.4236245,-0.13631368,-0.5137236,-0.38250333,-0.018579245,-0.42501962,-0.21771798,1.0901847,1.2003691,1.0755496,0.5155776,2.4482772,1.4129481,0.038393542,0.13969338,-0.20592496,-0.24528849
1505,0.2904031,-0.52556574,-0.02520068,-1.5140662,-0.079123855,0.66415673,0.8620858,-0.06688416,-0.29577684,-0.52818,-0.33246174,-0.0036344826,-0.7668522,0.31573957,-0.43733835,-0.43001044,-0.21956384,0.4367349,-0.03769484,0.2178697,0.074379444,-0.24530244
1506,-0.21104279,-0.24452901,0.8311281,-0.5283064,-0.3745972,-0.1879848,0.29738256,0.07223487,0.1799204,-0.3034892,-0.27436638,-0.012592208,-0.044245094,-0.23800564,0.46090394,0.05043482,1.3255651,0.3113916,0.3685171,-0.13751066,0.12803902,0.63459396
1507,-0.03573382,-0.06689167,0.11740519,0.31741846,0.5682974,-0.23541215,0.2675819,0.076283395,-0.20584422,0.25177062,-0.31713402,-0.6236211,-0.61763287,-0.24026564,0.20514297,-0.082773715,0.034457326,0.208942,0.031612873,-0.02188003,0.65660465,0.96702176
1508,-0.32390517,0.13583693,0.97353506,1.1829994,3.341371,1.3091725,0.34307107,0.43259126,-0.8886931,0.019683361,-0.16354245,-0.32374662,1.5579828,2.7491217,1.4316502,0.021841466,2.1796894,2.110556,-0.29365194,0.18815473,0.08830327,-0.0054419637
1509,-0.26083013,-0.03535509,-0.21935368,0.34267086,0.19479191,0.052901745,-0.35467088,-0.35328376,-0.2629171,-0.050321646,-0.038469076,-0.16933638,1.0225949,0.8291504,1.4857945,1.7327178,2.6552641,2.742625,-0.029672235,-0.19319034,0.06617284,-0.10645282
1510,0.0028490126,-0.658415,-0.1790672,-0.14485843,-0.1606174,0.17902434,-0.16666123,-0.23920268,-0.7535209,-0.050966144,-0.43312824,-0.12372261,-0.28618342,-0.11111295,0.39823574,0.043596745,-1.1468067,0.42217505,-0.15576471,0.14805397,0.14803763,-0.13693035
1511,-0.10261601,-0.23903918,0.20127654,0.08788863,-0.19615975,-0.0063730106,0.17443648,0.27112955,-0.11533654,-0.2902683,-0.029010952,-0.023742735,0.40184394,0.9115238,-0.15100348,0.112152696,0.9978736,0.6261451,-0.046333134,-0.47231746,-0.06696403,0.0950225
1512,-0.10751261,0.10365498,-0.33580732,0.15787476,-0.49396873,-0.56647414,-0.490241,-0.16883652,-0.091166705,0.019517422,-0.30190063,0.036904395,1.8357952,2.239828,1.181332,0.21080583,3.9209597,2.4086306,-0.20230904,0.08319396,-0.13881874,0.2506065
1513,-0.12966399,-0.66834426,-0.07027732,0.030787483,0.20661566,-0.35463947,-0.18362279,-0.26637217,-0.16832416,-0.3153875,-0.09613249,-0.039300486,-0.26670247,-0.13116693,0.07485168,0.9914567,-0.040667295,-0.13636318,-0.016607702,-0.14216733,0.08878817,-0.13768221
1514,0.43116745,-0.21897548,0.02241224,0.058603153,0.8643058,0.34219038,0.5119054,0.9149301,-0.12761718,0.21117258,0.22186837,0.4114533,0.046399772,-0.08488557,0.072057694,1.3082857,0.27575547,0.230868,0.20137948,0.09233226,-0.069373846,0.13230038
1515,0.012080431,0.09442842,-0.025515914,0.27068442,-0.09831917,0.43658036,-0.012822419,1.306921,-0.048913658,0.4793077,0.041833907,0.06032127,-0.11953199,-0.21380755,-0.15233912,0.035104632,-0.095468044,-0.10418248,0.14786208,0.026584685,0.16604805,-0.41126543
1516,-0.09586614,0.025874868,-0.19971466,0.4187035,-0.00888139,-0.42526662,-0.024595797,-0.17027631,0.11998165,0.27504936,0.502433,-0.1233111,0.1674074,0.14559698,-0.089218765,0.14422452,-0.08475518,-0.4268571,0.13340214,-0.16883563,0.18295285,-0.27142107
1517,-0.18127608,-0.053333223,0.21902537,0.013807051,0.22079353,-0.21937159,0.22656357,0.12563184,-0.03547454,0.0435766,0.48388764,-0.3696909,0.8546145,0.8244819,-0.0052524805,-0.09004283,0.7822122,0.09895265,-0.061582565,0.20382273,-0.31700492,-0.04904458
1518,-0.19737992,-0.3634851,-0.12569764,-0.3280077,-0.51997846,-0.396539,-0.16755782,-0.71678275,-0.12585436,-0.5437287,-0.4652137,-0.29441607,-0.12624536,-0.014294922,1.7945832,1.3439833,1.3957747,1.9283261,-0.20258868,-0.209198,0.014621735,-0.007810831
1519,-0.20027444,-0.056270003,-0.14087021,-0.6784242,-0.29611415,0.008477278,-0.51078564,-0.2830174,-0.3404582,0.06743801,-0.21624915,-0.24871418,-0.18537186,0.90794444,0.3153677,-0.113455474,0.65426666,0.7743999,0.28804326,-0.37354803,-0.9262277,-0.18825781
1520,-0.008975625,0.066286564,-0.099346876,0.008118331,0.013451815,-0.13118511,-0.111676455,-0.040535748,-0.09041113,-0.04769516,-0.22147533,-0.1459853,0.57272214,0.3424593,0.041024476,-0.09674394,1.0277879,0.14442182,-0.024868965,-0.040026307,-0.10741037,-0.0068846345
1521,0.12977791,-0.28159577,-0.33541542,-0.4175589,0.9794256,0.06789714,0.580004,-0.1556761,0.1763764,0.50251853,-1.1244713,0.37316984,0.94427526,0.17781436,0.24935883,-0.21058422,1.4357672,-0.082795456,-0.045583546,0.17815036,0.09475011,-0.3093382
1522,0.4819403,0.40651453,0.71437216,0.4915319,2.2731547,3.1559823,1.8302894,3.018663,-0.054362953,0.99486583,1.5035155,1.7579068,-0.06079024,0.014382958,-0.03610617,0.33698615,0.2096405,0.19705987,-0.13295329,0.23475671,-0.34290594,-0.074275315
1523,0.71318746,-0.07003069,1.1780952,1.9080756,2.1827607,0.546155,0.23202014,0.04358989,0.5700356,0.13048363,-0.17395899,-0.47672486,0.0800483,0.41826463,0.3183955,0.24446869,1.4980133,0.08038026,-0.42238235,0.06914818,-0.049680658,-0.2697459
1524,0.13799495,-0.52736056,-0.29377133,-0.37135893,-0.471129,-0.4039101,-0.3196712,-0.1631999,-0.2271789,-0.11267507,-0.035544112,-0.67561424,0.29949668,0.11043912,0.46973404,-0.2910713,-0.4665808,0.42623594,0.65380096,0.25221443,-0.22165988,0.024155825
1525,0.13116425,1.0683248,0.014213784,0.580757,0.01167351,0.43303454,0.19190347,0.41114527,0.0038858056,0.6557732,0.16895393,0.32903573,1.2342585,1.1249396,0.06537464,0.04131037,0.66636795,0.22303522,-0.13481413,-0.24494867,0.3771255,0.058414012
1526,-0.6265882,0.12450296,0.13743186,0.41299644,-0.39188477,-0.25756985,-0.45939946,0.022158861,-0.22051367,0.24253024,0.08290541,-0.83612466,0.47650212,-0.23874664,0.380667,0.74872595,0.8824278,0.10581863,-0.20507473,0.653483,-0.067882776,0.24228698
1527,-0.07649642,-0.11343169,-0.0126389265,-0.09912839,-0.12014659,0.07054877,-0.025999963,-0.18291488,-0.049733877,-0.0067055225,-0.16681913,-0.13124299,0.4491076,0.06334239,0.13017392,0.38612276,0.42960745,0.6849767,0.13209659,-0.4101001,-0.023026347,-0.065624595
1528,-0.030039817,0.07460129,1.1839908,0.54502666,0.94670653,0.18386042,0.61154205,0.30964345,-0.9225322,1.1109841,-0.20623143,-0.18758409,0.71836406,-0.20656869,0.06552613,0.37283105,1.020106,0.1983333,0.16109097,-0.311549,0.47213462,-0.20240608
1529,0.2580515,-0.07254803,-0.28800005,0.14686316,0.15079796,-0.33798218,0.07288104,-0.83289135,-0.2793552,0.28181028,-0.63802934,-0.12641752,0.68138254,1.0758562,-0.24159922,-0.17117447,0.72292185,-0.1024127,0.49992692,0.2453525,0.8971282,0.963818
1530,-0.088254824,-0.17258513,-0.098853454,0.44727978,0.037670672,-0.41012853,-0.23233634,-0.36851078,-0.15245998,0.07988441,-0.03417428,0.31513894,0.06004207,0.03719151,-0.006919116,0.049467325,-0.21610947,-0.14419931,0.055111796,0.0050811768,0.13042146,0.03435588
1531,-0.22852546,0.09376526,0.0051409006,-0.055314213,0.17303604,-0.042775176,0.14451128,0.0005476475,0.008496106,-0.19984508,0.14599377,0.13220671,0.034758568,0.85066473,-0.10609138,0.2116926,0.08545452,0.24644208,0.0947884,-0.4102435,0.015188813,-0.17720689
