,2h(-7),2h(-7),2h(-7),2h(-7),ma(-7),ma(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),1o3ol(-5),1o3ol(-5),1o3ol(-5),1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),ea(-7),ea(-7),ea(-7),ea(-7),eb(-7),eb(-7),eb(-7),eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-5),ea(-5),ea(-5),ea(-5),eb(-5),eb(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),PFO,PFO,PFO,PFO
1141,0.5616735,-0.052455783,0.12072922,0.29533646,-0.094673514,-0.29258853,-0.056292787,0.2087065,0.17935401,0.07834518,0.010752052,0.5434592,0.7255689,-0.32608578,0.38302046,0.45952082,0.07595903,0.08265722,-0.12675723,-0.47811782,0.102746725,-0.2900922,0.37378648,1.4536477,0.6424547,0.3038733,-0.043204553,0.08877087,0.032515526,-0.008090302,-0.47892547,0.568126,0.34986454,-0.05485621,0.015315145,-0.11842489,0.24054396,0.26018167,-0.433247,-0.2798853,0.6875391,0.13854438,0.041703045,-0.0727573,0.14673865,0.026587062,0.96253115,0.1681546
1142,-0.17339218,-0.48554963,0.14631589,-0.47723418,0.36562315,-0.18379545,0.5606734,-0.4159904,-0.32127118,-0.20450169,0.06576669,0.05350527,0.16454917,0.044703484,-0.2780987,-0.18976593,0.24818325,0.04684022,-0.18173602,-0.10098706,0.32045257,0.24685124,-0.13421093,-0.029744849,0.22638309,-0.7155714,0.07215899,-0.24314833,-0.16579789,0.3818475,-0.7709175,0.09285873,0.05855,0.041548684,-0.23926097,0.2759689,0.11669421,0.66295415,0.07594093,0.061214,0.45476487,-0.20095205,-0.3523763,-0.38834846,-0.12148881,0.05181259,0.48537162,0.5083063
1143,-0.48189652,0.76503074,0.43898964,0.49856883,0.3490122,0.028383225,0.22412403,0.5948485,1.7949469,1.0051574,0.3772751,0.047065377,0.3942386,0.13032743,0.16258907,0.03429967,0.1444167,-0.24318647,-0.12387598,0.13365869,-0.32906353,-0.3609119,0.047943294,-0.20654544,3.0901248,0.68818843,0.19124542,-0.09233874,1.4482591,0.21983081,1.2903512,0.6353294,0.21727955,0.14863127,0.106970325,-0.24671586,0.2868133,-0.38389358,0.19961414,0.19958371,-0.22075246,0.14402676,-0.038425326,0.07182279,0.2665617,-0.24613446,-0.15638882,0.5039842
1144,-0.31606948,0.1345383,0.028016567,0.18308383,0.5599029,-0.21469757,0.2396158,0.040449917,-0.24570286,0.022699073,0.57323754,0.10151231,0.28338122,0.793753,1.3863289,0.25693536,0.6164135,0.8121392,0.5388379,0.37048995,-0.24505863,0.4407918,0.11734271,0.009937406,-0.8116152,0.39679056,0.16343099,0.14982444,0.2716174,0.03523481,0.4958419,0.017704487,0.009343922,-0.031019181,0.10437554,-0.16530389,-0.62979627,-0.45239308,0.13138038,-0.06331581,-1.3405617,-0.15911241,0.13351282,0.0028526187,-0.005090192,-0.15776439,-0.2804352,0.10704017
1145,-0.29233167,-0.298589,-0.2447958,-0.011080146,-0.14432651,-1.5206494,-0.19494173,-0.60322714,-0.025887132,-0.78785765,-0.03672093,0.2820428,-0.6781176,-0.01573801,-0.20935562,0.26002347,0.45696622,0.14679623,0.067563474,-0.44534665,0.05316949,-0.22837645,-0.27636564,0.08021188,-0.4053622,-0.009762287,-0.0027866364,0.13839576,-0.50644773,0.30434752,-0.21328652,-0.088838816,-0.18425536,0.16999912,-0.1404885,-0.14507616,-0.041096747,-0.5810101,0.256365,0.17782533,-0.23665479,0.5052402,0.027693152,0.31738585,-0.2267437,-0.058296353,-0.51821774,0.22579193
1146,-0.061955094,0.059789427,-0.50954854,0.152619,0.12854034,-0.010679126,-0.68900955,-0.8696356,0.13159513,-0.6607921,-0.08357024,0.26015386,-0.083836555,0.2433413,-0.17962196,0.21973398,-0.08991337,0.3665721,-0.07122803,-0.5718461,-0.24862123,-0.36796612,0.11689931,-0.23283811,0.05513841,0.34903926,-0.4372893,0.2796937,0.3922732,-0.31647336,0.21978202,-0.5322411,0.07256222,-0.19812384,0.24132606,-0.25588673,0.16282058,-0.30617523,0.1059787,-0.40291062,-0.023924887,0.08842781,0.22744666,-0.5611872,0.33267432,-0.21825519,-0.5367977,0.6335921
1147,-0.30033615,-0.69638276,-0.25180662,0.44821543,-0.91857517,-0.11001021,-0.15157089,0.09821124,0.10449889,-0.11029613,0.39629883,-0.030860811,-0.15694742,0.0032630563,-0.21810693,-0.35220551,0.025922641,-0.0523175,-0.3687043,0.06918079,0.19696292,-0.30222178,-0.078184724,-0.0066465735,0.32925627,-0.19137187,0.16728455,-0.29024446,-0.24425024,-0.14993277,-0.06495541,0.29304513,0.07121265,0.009349138,-0.06423178,-0.20128435,0.06984359,0.21875644,-0.3403287,-0.66515565,-0.36259687,-0.24359602,0.029907703,-1.0982587,-0.1131686,0.13706753,-0.25058487,-0.05601394
1148,0.55966413,1.5592165,0.74377024,0.5839546,-0.07086277,-0.42324865,0.47849298,0.19899333,-0.09030202,-0.22881377,0.10740551,0.13836634,-0.266356,-0.73441005,0.115383744,-0.8029176,-0.027896136,0.64671415,0.44317496,-0.1820845,0.8467386,-0.5668475,0.9250365,0.18575226,0.6581664,0.30376595,0.2763214,0.5609639,0.1588062,0.21484728,0.19609638,0.39667863,-0.00086802244,0.36484215,-0.19355285,-0.42871547,-0.30842078,-0.68005884,0.21728681,-0.23680806,-0.42986158,-0.58035415,-0.17478946,0.013602674,-0.32709384,-0.10528502,0.16623661,0.40490627
1149,-0.27596992,0.18743679,0.4883604,0.72043294,0.34419775,-0.36298832,0.16736113,-0.33666682,-0.050511062,-0.09500289,0.2776268,-0.12289989,0.101202056,0.7340841,-0.29697472,-0.085159004,0.07935938,0.02684302,0.33290562,-0.24761319,0.50238717,-0.23877981,0.38297996,-0.16673875,-0.25749928,-0.276276,-0.4551749,0.03690085,0.07054281,-0.12896717,0.8152844,0.29987425,0.8558544,-0.20646644,-0.39537674,-0.4372736,-0.18022943,-0.28524113,0.53479815,0.03160292,0.14228311,-0.9203564,0.25470963,0.121176496,-0.15249705,-0.006819904,0.09492555,0.7350702
1150,0.013352513,-0.043558955,0.27229285,-0.3956182,-0.10688391,0.38634822,0.22414762,-0.016345978,0.09718168,0.37244564,0.35499662,0.29148123,0.32022634,0.18476593,0.3158747,0.42156506,-0.036661506,0.08769585,0.3722426,0.19858098,0.40468854,0.73851293,0.38499516,0.3551923,0.51690197,-0.14833367,0.7225467,0.32777834,0.48354313,0.6797432,-0.15564469,0.63786304,0.14984965,-0.03728071,0.30299133,0.03841591,-0.063224316,0.28028074,0.14457753,-0.06657645,-0.014447212,-0.22065736,0.42198884,0.6547209,0.34430772,0.014795721,0.009189963,0.94965756
1151,0.1004321,-0.00046272576,-0.22631243,0.3402982,-0.07898283,0.082190834,-0.18272808,-0.5420172,-0.015042126,-0.93902326,-0.19265501,0.107319415,0.0045627356,-0.27765477,-0.09499353,-0.2455625,-0.13096339,-0.13924736,-0.69867754,-0.032708883,0.41415453,0.32174814,1.78489,2.1392121,0.12935102,0.07620227,-0.017370522,-0.4116373,0.44409293,0.40546918,0.82296824,1.8195386,0.09884018,1.9116125,1.280092,0.79562706,0.0030552149,0.21125025,0.8549415,-0.008707017,0.24494287,0.95193124,0.7572368,0.6911174,-0.12284577,0.07882354,0.22833961,0.5190014
1152,0.18745524,-0.3207698,0.03138402,-0.12963355,-0.07039243,-0.010504693,-0.20724852,0.14214954,-0.103845835,-0.6625637,-0.27681205,0.11216435,-0.25149167,0.10506445,-0.24476653,-0.5251956,0.044012547,0.55621856,-0.33956274,0.46318215,0.12317574,-0.2896633,0.046262056,0.24489485,-0.88942933,0.0976814,0.1538148,0.32174087,0.19395179,0.19414493,-0.2120615,0.5093675,-0.43253028,0.25980115,0.551913,0.157109,0.15660775,-0.65177894,-0.09691137,-0.18718202,0.17826355,0.15712334,0.05549431,-0.20287961,-0.16098696,0.1707418,-0.15389977,0.6075718
1153,-0.0009045601,-0.07299143,-0.09890802,0.7189296,-0.5013834,-0.025844187,0.023000628,-0.4988116,-0.20656377,0.059937954,0.37601224,0.5056046,0.066710085,0.26864916,-0.015561938,-0.24624866,0.17758703,-0.27181733,-0.6817446,-0.45045143,0.018911332,-0.022237182,0.19493866,0.05209875,-0.43708235,-0.2648724,-0.11786103,0.070779145,0.06844586,0.93251574,0.2680903,-0.22188151,0.6355247,-0.2087276,0.8194375,-0.3364914,0.1940977,0.19357139,0.10081944,0.5527238,0.74678415,-0.32946414,0.08851746,-0.24174577,-0.16982661,0.14055514,0.17492586,0.38488638
1154,-0.5283432,0.04492706,0.08238399,0.29376668,0.03825569,-0.1427312,0.15368754,-0.13543922,0.031213403,0.1454686,0.33329454,0.02230239,-0.02304244,0.16611135,-0.12426904,-0.018065305,0.59942025,0.44894183,-0.21943337,0.079168916,-0.03221047,-0.101418704,0.11619264,0.2977746,-0.25523007,-0.07083619,-0.08151597,0.3100471,-0.4838475,-0.037014127,0.030426525,-0.058232427,0.59020674,0.12106046,0.14094014,-0.28198838,-0.12717593,-0.19366187,0.21999246,0.021602392,-0.04769063,0.2325061,0.0066047013,0.032080293,0.39658642,-0.115606755,0.07416174,-0.061365366
1155,0.16654891,-0.043032184,-0.18544245,-0.039881945,0.5778995,-0.528139,-0.18362425,-0.53768694,0.20635211,-0.039388508,0.11662611,-0.7530367,-0.10246062,0.060137674,-0.14763862,0.100284666,-0.054271784,-0.040017724,-0.5014183,0.045707673,-0.30440444,-0.5725993,0.3895771,0.18682909,0.121296525,0.17570877,0.10986006,0.15459497,0.4443768,-0.10723239,-0.27549946,0.039668143,0.408078,-0.46747476,-0.54714334,0.49035263,0.29876274,-0.6003607,0.43392038,0.11438584,-0.09032214,-0.28977537,0.3140091,0.14956531,0.20539907,0.3251126,-0.22556843,0.32238865
1156,0.0007221103,0.1689852,-0.02431199,-0.48500898,0.16916066,0.12665975,-0.5249514,0.4909153,-0.09180686,0.33504215,-0.35954458,-0.41886398,-0.32582754,-0.5041956,-0.067955375,-0.2847123,-0.46753168,-0.39658886,-0.004462719,-0.45464635,0.6398363,-0.29480457,0.07485284,0.32405496,0.3361118,-0.009496748,0.014749231,-0.3234569,0.40600708,-0.1747033,-0.1418171,0.13426828,-0.23753035,0.24278778,-0.31326696,0.21977037,0.06343335,0.44157213,-0.29422587,-0.097159564,0.521191,-0.21243794,-0.46031007,0.38655835,-0.3833918,-0.2988286,0.15755945,0.004098937
1157,-0.35467818,0.22614686,0.29657415,0.427318,-0.05032443,-0.4584071,-0.07696326,-0.5443997,-0.10381949,0.025728226,0.68370044,0.6929854,0.45914236,0.40719533,0.3797366,0.87263465,-0.5472741,-0.18626308,0.33970124,-0.5507313,0.15008879,0.7028009,-0.24612218,-0.20562145,0.5343791,0.5485592,0.35729063,0.42051,0.5187067,-0.07885325,0.23632096,0.41060114,-0.22457546,0.2911109,-0.57951313,0.024091601,-0.64006793,-0.30110973,0.14668031,-0.23748493,-0.36063242,0.11146308,-0.25572905,0.39522532,0.39803952,0.07284555,-0.40182954,0.29132903
1158,-0.13420254,0.3561935,0.36253545,0.35223854,-0.023038328,-0.4224397,0.08037871,0.22427216,0.08282089,0.065095514,0.34744078,0.14928079,0.23252429,-0.12521869,-0.034914136,0.27876955,0.17822406,-0.26851124,-0.15493739,0.3322811,-0.0039660633,-0.36506414,0.00710753,-0.1761517,-0.20376262,0.4054839,-0.36588442,0.04460928,0.43478158,-0.50627553,0.0061934367,0.0249874,-0.12351763,-0.26712638,0.12039888,-0.16208544,0.13360703,1.133824,0.32533008,-0.31259447,0.38682425,0.48468965,0.88254046,0.22115174,0.038156256,-0.21700203,-0.56970763,0.10920107
1159,1.5520052,0.007430911,0.07003057,0.69155604,-0.4865969,0.12283361,0.37761867,-1.2467893,0.15478487,-1.1124288,-0.8270664,0.07824123,0.528376,0.37091398,1.5801499,0.24855244,0.71113384,1.3292431,-0.7214672,-0.45606998,-0.037515104,-0.39269313,0.15266469,0.6902302,-0.43012607,-0.3982873,0.21039471,-0.35145825,-1.0656569,-0.30330607,0.14116803,0.2940999,-0.049210727,0.10153699,-0.34860685,-0.32083824,0.52027327,-0.52487636,0.32643,0.4199636,-0.17905009,-0.19836998,-0.0674887,-0.3431501,0.8585206,-0.7476539,-0.35912952,0.061579853
1160,-0.05490607,0.38538355,0.21801373,0.36207426,-0.23589444,-0.076797366,0.27536702,-0.00039884448,-0.016818285,0.31962863,0.1289233,0.08883232,-0.1988859,0.21284395,-0.07920301,-0.36845416,0.030334353,-0.3282255,-0.029080331,-0.5248294,0.0084118545,-0.6903969,-0.4677251,0.16178504,0.41211706,0.594054,-0.21667106,-0.014365256,-0.4699239,-0.35604912,-0.8516521,0.49330068,-0.093328774,0.3186608,0.72172016,-0.3275692,0.18331891,-0.4067083,0.4679708,-0.0106083155,-0.16198206,-0.1689851,0.12695931,-0.41239142,0.16829133,-0.039162368,0.036235742,0.052152753
1161,0.12502635,0.6742831,-0.13132095,0.18945849,0.019348264,0.24413037,-0.3048916,0.048798442,0.027621448,0.40823632,0.156299,0.02131164,-0.05511433,-0.4857176,-0.009229034,0.12154877,0.078895986,-0.103390634,-0.18442637,-0.043639466,0.07615873,-0.40245378,0.49671662,0.82739717,0.49548686,0.6066835,0.7294097,0.66907597,-0.17598532,-0.2516182,0.41348958,0.20016664,0.033225328,-0.1191594,-0.058803678,-0.33744258,0.02287513,-0.007094264,-0.37210116,-0.21647358,-0.27492547,-0.18580438,0.13524014,0.19784993,0.10403097,0.58883095,-0.07118106,0.107580304
1162,0.15663075,0.30232328,0.22880465,-0.36386594,0.17205596,-0.20149752,-0.14719109,0.055789113,0.026664078,-0.15097474,-0.059319675,0.0254277,0.39878955,2.7101135,2.458105,2.5515857,0.9757783,3.3159668,0.9449438,0.6263879,-0.48087767,-0.18768662,0.14747947,0.41835225,0.38811904,-0.13121718,0.25694773,-0.057556987,-0.006569147,0.2741942,-0.15482163,0.101356745,2.42579,0.5101414,-0.035643905,0.6024896,-0.76682514,0.37108174,0.693873,-0.081582665,-0.119519606,-0.35573533,0.04702115,0.15155852,0.01878494,-0.00049620867,0.16254383,0.21239775
1163,-0.24916309,-0.67661476,0.09884292,0.3310867,-0.20679593,-0.00438565,0.39756536,-0.050962865,0.129614,0.17495316,-0.16360116,-0.38363516,0.19228236,0.48303914,1.4136424,1.8746098,0.29831392,-0.12631711,1.0477047,2.285667,0.48462588,0.19881499,0.07051635,0.10254544,0.03752017,0.39524582,0.22821724,0.5851304,-0.03109008,0.05820945,-0.21312284,0.19053781,-0.17039753,0.115734115,-0.21761996,-0.037326574,0.11138463,-0.08701805,-0.16319436,0.60156333,0.14444971,-0.19500256,0.07743865,-0.15289688,0.25013134,0.22115684,0.11310971,0.21763682
1164,0.31755129,-0.4382021,1.0191927,0.38898063,-0.18850476,0.009279648,0.044091344,-0.2376053,-0.052044764,-0.043067098,-0.683171,0.47131687,0.6460054,1.0098011,1.0214609,1.0272355,0.5449059,0.94739413,0.51533955,1.035412,0.0925639,-0.19615361,-0.10800934,-0.3842792,-0.101793885,-0.39690694,-0.23656383,0.3077389,-0.15953052,-0.8236403,0.197321,-0.3567655,0.00025896728,-0.5124,-0.05912274,0.4113075,0.16602993,-0.4324404,0.13623485,0.634684,-0.18230417,-0.0040988326,-0.5318673,-0.78996664,0.058428347,-0.24836844,-0.27014595,-0.36388633
1165,0.29573816,0.35607743,0.25789872,0.5240836,-0.16394734,-0.40201446,0.26460913,0.056725502,0.23175526,-0.037050396,0.3068049,0.2638203,0.36750317,-0.3768747,0.19715592,0.36111188,0.24516615,0.81318676,-0.19908166,0.5076442,0.07647598,-0.5224016,0.2963764,0.7684027,0.057756662,-0.050659418,-0.053064175,-0.2549609,-0.664377,0.048532367,-0.23879883,0.03703618,-0.25510094,0.50673175,0.32635283,0.27348763,-0.15910822,-0.29034585,0.5427013,0.07656565,0.2701649,-0.09083761,0.14964655,-0.2193656,0.22279453,0.36698598,-0.23098323,-0.16407841
1166,0.06883985,0.34697485,-0.080257386,-0.35350275,-0.14912134,0.48227194,0.76897967,0.114907205,0.005499661,-0.06511071,-0.14753795,0.026160598,0.30813545,0.4797867,1.3805478,1.3267051,-0.25464976,0.5366222,0.8485911,1.7721319,-0.5481475,-0.007163137,-0.13423252,-0.20881557,-0.20560169,0.24009621,0.34310073,0.052413125,-0.13352561,-0.010418355,0.48543578,0.0995357,-0.47703063,0.109991476,-0.143397,-0.20924847,0.86677337,-0.021960314,-0.07817283,0.0061730146,-0.13964401,-0.027351797,-0.07429916,-0.08929074,0.13398927,0.14109659,0.11477701,0.14657962
1167,-0.31441247,-0.061517358,0.019227505,1.2322559,0.143309,-0.48415542,0.1745784,0.12256569,0.055659175,0.07732889,-0.026220579,0.4561246,-0.07456571,0.14435309,-0.065152645,-0.27455336,0.050450206,-0.1356799,0.6401926,-0.2914027,-0.12183863,-0.10688543,0.13975978,-0.67905307,0.080293655,0.16563725,-0.3485119,-0.059827447,0.12074292,-0.13463521,0.123429395,-0.13445823,-0.093958855,-0.4283756,-0.20107265,-0.37410244,0.2753629,-0.03235376,-0.38838238,-0.18450272,-0.2323649,-0.43994,-0.06787112,-0.1215958,0.3268033,-0.5949213,0.46859583,0.15173161
1168,-0.09282035,-0.10468626,-0.3758244,0.54982394,0.14648715,-0.12542403,0.082618535,0.53701663,-0.15897387,0.07157947,0.64315057,-0.04589337,-0.2289595,-0.2443811,-0.20677286,0.23280284,0.02003324,-0.24101228,-0.1492669,0.05064182,-0.10293588,0.086002186,0.09764866,0.11612494,0.04906696,-0.11412382,0.07424754,-0.68100125,0.19415182,0.28472158,-0.09802264,-0.047335327,-0.06596774,-0.31232932,0.523756,-0.55331117,0.06020075,-0.09929404,-0.11782873,-0.3154217,-0.18400902,-0.12550813,-0.017920077,-0.4844333,-0.15018493,-0.008064747,-0.17796624,0.13792634
1169,0.5691054,-0.31367564,-0.44438607,0.56605905,0.17315066,-0.2660538,-0.001710441,0.39067832,0.24422544,0.44951916,-0.16256844,0.98905313,0.46990675,0.114850014,-0.43599668,-0.4619071,0.6311193,0.018009186,-0.118994266,0.030701429,0.2618984,-0.64407253,-0.29835895,0.024490297,-0.43472594,-0.5347829,0.31094766,0.9239342,-0.09954727,0.13751024,0.2199998,0.4820908,0.24557194,-0.16973582,0.09600657,0.03881553,0.1584568,-0.36785394,0.4577614,0.5278391,-0.00830853,-0.43018746,-0.048119947,-0.063797474,0.008178808,0.23406208,0.10261002,0.5336565
1170,0.57000077,0.9448947,1.8043879,1.0068941,0.14097577,0.66227955,1.1289258,1.12152,0.28395557,0.8161305,0.25944993,0.254053,0.12330462,0.6401628,1.1826291,0.84093094,0.5369996,0.26160297,0.5232178,0.44822505,0.9713014,3.7290425,2.1116612,2.9629178,0.9752748,1.5617607,1.936522,1.6382256,1.0868639,3.121418,2.6975837,2.0842001,0.7943524,1.950659,1.6574526,2.0511842,0.63146037,2.3590117,1.384789,1.8613694,1.131861,1.5159332,2.1956382,1.5445389,0.91957164,1.1168845,0.47754472,0.6458326
1171,-0.47977397,0.6383989,-0.02101615,0.0676271,0.40526235,0.11020292,-0.11224547,0.60515314,1.3589878,-0.103184596,0.34939018,-0.33330977,0.24149668,0.63366055,-1.0820223,-0.50939333,0.7649963,-0.26261735,-0.70105624,-0.11138614,0.2497204,0.19561502,0.5841006,0.5345665,0.13518822,0.29274035,0.40983468,0.81542253,1.6293408,0.12656446,0.30963504,0.48333576,-0.35969877,0.825598,0.498657,0.1925725,-0.22808874,0.16567561,0.30364025,-0.41039887,-0.53554386,-0.4531092,-0.08124775,0.5761688,0.033944964,-0.029526152,0.18631984,0.67627126
1172,-0.30699155,-0.35960007,0.2568339,0.07212353,-0.83928704,-0.39026845,0.08667743,-0.28733188,0.31605422,0.29624125,0.3575335,0.10076767,0.3508647,-0.07199087,-0.058701575,-0.14487594,0.25735372,-0.24628171,-0.2122607,0.009053946,0.537844,-0.35307813,0.017525181,0.28796738,-0.410232,0.49010205,0.37259823,0.024168015,0.22117501,-0.045324862,0.4221164,0.02166599,0.03351751,0.17326328,0.10647115,0.16159564,-0.29624188,-0.17923123,0.30221134,0.47807473,-0.7205187,0.11334233,0.21698426,0.14042386,0.77685386,0.25968686,-0.1575447,-0.33534813
1173,1.1963582,0.20506568,0.20384043,0.11074537,0.28921422,0.32259715,0.13789573,0.124320686,0.55840355,0.2767964,0.11015895,-0.015251875,0.21753109,0.12940341,0.1191231,-0.051964223,0.26192588,0.9523673,0.39944258,0.060268342,0.64766824,0.021837115,0.21025297,0.21056929,1.197983,0.2640316,0.35810688,0.1803745,3.9234786,0.22141159,0.711805,0.32069755,2.0611646,0.07064235,-0.1951141,0.14431739,0.23541695,-0.070535064,0.07778528,-0.0314759,1.6581702,1.3661762,0.18586576,0.07831812,0.7574451,0.16759336,0.16217789,0.047243416
1174,-0.25971282,-0.025911888,-0.006340567,-0.9045795,-0.07265705,-0.24401133,0.18752298,0.1217933,-0.0644232,0.14993125,-0.55063957,0.46911657,-0.11688131,-0.17235102,-0.1306547,0.23189414,-0.41901737,-0.34906387,-0.13875219,-0.2701249,0.1534409,0.49309525,-0.3521516,-0.10669758,0.35741615,-0.48898154,0.2987727,0.01222065,-0.28763407,-0.39310846,-0.29203066,-0.7309983,-0.057106137,-0.5135256,-0.10472375,0.23657426,-0.015754819,0.38292083,0.34021086,1.0651007,-0.10720253,0.083054006,-0.17923655,-0.06556158,0.1090197,-0.10473263,0.26060563,1.1359711
1175,-0.20534538,0.4984132,0.13488925,0.85730034,-0.11355409,-0.3213148,0.45506644,-0.12625879,0.056196876,-0.077686034,0.20294258,0.30076802,0.022120059,-0.0011985525,-0.13835895,0.27298504,-0.6989275,-0.122302055,-0.17175803,-0.051637605,0.083940625,-0.80939484,0.20994195,-0.29840097,-0.7528365,1.0935912,-0.5876403,0.4149546,0.42660546,0.18716425,-0.042721182,0.4028455,0.0041914806,0.29490846,-0.60276747,0.085738,0.45055723,-0.40861517,0.19359633,-0.21068633,-0.46451247,-0.87418747,0.18135281,-0.15922993,0.020179302,0.27348432,-0.3030184,0.307634
1176,-0.22381696,-0.22401065,-0.015587568,0.070473015,0.42318583,-0.0368917,0.0062316656,-0.025916994,0.03492081,0.05221075,0.14885402,0.06972426,-0.2991656,0.22987995,-0.039161205,-0.12830865,-0.38713408,-0.12990546,-0.023506224,0.056856036,-0.22029448,-0.22500443,0.004917443,0.08987981,-0.39371258,-0.1822263,-0.07724565,0.03254789,-0.17509484,0.016662091,0.104707,0.0317685,-0.4195286,-0.00044570863,-0.13482475,-0.10259342,0.5041413,0.046147823,0.14851366,0.13026154,-0.17836648,0.19125426,0.10970569,0.01701796,-0.22207302,0.116983175,0.034296393,0.0990181
1177,-0.122020125,-0.093873516,-0.038499832,0.1361115,0.027691424,-0.11903414,0.14437127,0.028740108,-0.673192,-0.3432918,-0.26199543,-0.08946437,0.7871669,0.23679705,0.4960958,0.26729736,0.73965424,-0.33407122,0.067251444,0.07033038,-0.3288083,0.08712438,-0.07046503,-0.052068114,-0.49606287,-0.39695585,0.09231433,-0.03941059,-0.43116772,0.08007038,-0.003348656,-0.061089873,0.2297039,0.1536709,0.24124902,0.038714647,-0.80972266,-0.10577226,0.23655677,0.047320664,0.2367931,0.015756398,-0.32682282,-0.03840208,-0.18781215,-0.3380292,-0.092424095,0.050203443
1178,0.70836323,0.5436869,0.055152416,0.32150716,0.572492,0.408226,-0.055072784,0.47978556,0.6877573,0.32157603,0.18833861,0.06254256,0.073423415,0.0016202927,0.35297936,0.14495248,-0.12368691,-0.13734376,-0.15162164,-0.2733913,0.5368971,0.44494945,0.11842024,-0.049359113,1.0555954,0.6710161,0.3952405,0.5798512,0.14628252,0.1408271,0.744762,0.40283462,-0.5975758,0.41128644,0.2860003,-0.118942976,0.2913267,-0.024562657,0.31617835,0.16842347,-0.5410672,-0.17866266,-0.26530147,-0.03316933,1.0365396,0.4002459,0.18053645,0.088247895
1179,-0.22389627,-0.24243182,0.01015377,0.32378483,0.0048278123,-0.19229132,-0.35803792,0.13552219,-0.31527483,-0.24868508,-0.039784357,-0.05208671,0.3186674,-0.18783033,-0.3027721,0.09940505,0.39851165,-0.5063579,-0.09033951,0.33035484,-0.27900618,-0.40925235,-0.13050872,-0.2516731,0.3352511,-0.15399528,0.2419824,-0.39100522,-0.067143865,-0.016229361,0.057332337,0.082019806,-0.072568566,-0.37616053,-0.4790458,-0.3138218,0.3375371,-0.14190263,0.16515759,0.11735749,-0.7759373,0.54147744,0.0009774715,-0.27486473,0.13091418,-0.1950446,-0.25080466,0.26954746
1180,-0.22601211,0.69809556,-0.17122853,0.431404,0.00611037,-0.22440717,0.09369695,-0.17240393,0.35971743,0.124981165,0.45304513,0.16136837,-0.13941324,-0.107622206,-0.07589656,-0.04245466,-0.6847091,-0.017100096,-0.52896047,-0.10080755,-0.26616168,-0.6769614,0.11716142,0.42383674,-0.19825089,-0.09854245,-0.22020942,0.053876996,-0.048748255,0.14528614,0.080183625,0.14082146,-0.5123317,0.08254089,-0.019509733,-0.3114851,0.10061753,-0.9244921,0.039124265,-0.13128436,-0.41382194,0.59507084,-0.02103737,-0.22368455,0.23538035,-0.28496972,-0.03774059,0.27888542
1181,0.012351543,-0.30211186,0.05362776,0.24810636,-0.09874951,-0.11807263,-0.14989837,-0.17150837,-0.048443317,-0.13313895,0.06211567,0.034612656,-0.19149977,-0.087477684,-0.36485448,-0.15237945,-0.0046988875,-0.46226072,-0.3409217,0.0316571,-0.35691708,-0.21499403,-0.16140324,0.03900522,-0.31708598,-0.67751193,-0.2399525,-0.029559076,-0.07973647,-0.1985476,-0.20166695,-0.012732625,-0.4803365,-0.14301467,0.020807981,-0.054155707,-0.22604293,0.058391154,-0.31771415,-0.114802,-0.46844974,-0.35684013,0.07266256,-0.28094172,-0.10095763,-0.43604425,-0.04132074,0.056170225
1182,-0.5829834,-0.68935406,0.29152358,0.33517095,-0.13297258,-0.007159017,0.19091673,-0.049589574,0.004334703,-0.5012473,0.11695661,0.41273665,0.21077237,0.28191578,0.51395535,0.6669227,-0.5151944,0.41993636,0.038836062,0.21734954,0.12469553,-0.36664164,1.4973311,1.1200657,-0.87596834,0.15425895,0.2733298,-0.041881606,-0.6537026,0.3344237,0.31451982,0.11426693,-0.13175598,0.069128335,0.3741742,0.27016813,-0.9587641,-0.22007766,0.07523832,0.03168404,-0.33450702,-0.5776733,-0.2175776,-0.41061553,-0.33513713,-0.17882478,0.33950496,0.4956169
1183,-0.085193545,-0.096483916,0.043183744,0.15283614,0.05845823,-0.130739,0.055121064,0.06147796,0.0018898249,1.3980423,0.065016925,0.085341275,0.4550537,0.32983163,0.26758,0.22837985,1.3904934,0.6399604,0.23867196,-0.11287141,-0.13762733,-0.06638798,-0.063133955,0.050163984,-0.05470684,-0.09603202,-0.018288732,0.1175538,-0.2975514,-0.0878585,-0.19427459,-0.058461756,0.011081517,0.29876834,0.052245557,0.01392138,0.19670844,-0.15904287,0.007822275,0.07274878,-0.009343386,-0.32795972,-0.1598114,-0.039133072,-0.07464224,-0.08441815,0.14175248,0.015833735
