fly_id,odor,glomerulus,delta_f_over_f,to-avg-max_scaled_delta_f_over_f (X_train),hallem_delta_spike_rate (y_train),date,fly_num
9,Lin @ -3,DM3,0.04385168258545552,0.06592652627662322,20,2023-06-22,1
9,6al @ -3,DM3,0.10014432676735614,0.150556767741282,46,2023-06-22,1
9,t2h @ -3,DM3,0.013912701258501567,0.020916325463908873,37,2023-06-22,1
9,1-8ol @ -3,DM3,0.025963479097219255,0.03903343922094118,7,2023-06-22,1
9,1-5ol @ -3,DM3,0.15472829995409662,0.2326181968681015,62,2023-06-22,1
9,1-6ol @ -3,DM3,0.17484501727854362,0.2628616268825619,58,2023-06-22,1
9,benz @ -3,DM3,0.024465564735089495,0.03678147795668099,22,2023-06-22,1
9,ms @ -3,DM4,0.1383046487364761,0.20792691457929657,-4,2023-06-22,1
9,ms @ -3,DM4,0.06420893872510675,0.09653158183396233,-4,2023-06-22,1
9,a-terp @ -3,DM4,0.13441864650124216,0.20208470708878765,-8,2023-06-22,1
9,carene @ -3,DM4,0.03255843634426872,0.048948283911188474,-4,2023-06-22,1
9,2h @ -3,DM4,0.1859702951645148,0.27958734598022505,25,2023-06-22,1
9,IaA @ -3,DM4,0.1393172130986642,0.20944920168653533,46,2023-06-22,1
9,pa @ -3,DM4,0.2711067806673993,0.40758135710322974,65,2023-06-22,1
9,2-but @ -3,DM4,0.3722973158078012,0.5597109922860748,144,2023-06-22,1
9,eb @ -3,DM4,0.3897841290426784,0.58600063008907,39,2023-06-22,1
9,ep @ -3,DM4,0.23622242471126007,0.35513629059742874,99,2023-06-22,1
9,B-cit @ -3,DM4,0.06680967572506337,0.1004415243049747,-2,2023-06-22,1
9,Lin @ -3,DM4,-0.035774514772372014,-0.053783329375746224,-8,2023-06-22,1
9,6al @ -3,DM4,0.19720302952999544,0.29647461492050065,17,2023-06-22,1
9,t2h @ -3,DM4,0.10651671339737227,0.16013700023954194,3,2023-06-22,1
9,1-8ol @ -3,DM4,0.16901458673225242,0.2540961700072177,-7,2023-06-22,1
9,1-5ol @ -3,DM4,0.255548033577419,0.3841903698392854,55,2023-06-22,1
9,1-6ol @ -3,DM4,0.303951929223193,0.4569606835430622,35,2023-06-22,1
9,benz @ -3,DM4,0.11129637935834745,0.16732273987349217,6,2023-06-22,1
9,ms @ -3,DM5,0.029430618801657954,0.04424592967404901,2,2023-06-22,1
9,ms @ -3,DM5,0.0190908263567004,0.028701107716785825,2,2023-06-22,1
9,a-terp @ -3,DM5,0.10620999919002128,0.15967588675294006,-12,2023-06-22,1
9,carene @ -3,DM5,-0.023476179021886548,-0.03529403758099917,8,2023-06-22,1
9,2h @ -3,DM5,0.10884248431268097,0.1636335592840599,33,2023-06-22,1
9,IaA @ -3,DM5,0.24544701604062769,0.3690045215708138,-16,2023-06-22,1
9,pa @ -3,DM5,0.12564575957083024,0.1888955675475041,30,2023-06-22,1
9,2-but @ -3,DM5,0.14176060894027112,0.21312259779492818,1,2023-06-22,1
9,eb @ -3,DM5,1.3028474010969378,1.9586980101724942,125,2023-06-22,1
9,ep @ -3,DM5,1.1607229781007253,1.7450284551001096,44,2023-06-22,1
9,B-cit @ -3,DM5,0.3020813347645818,0.4541484358148659,8,2023-06-22,1
9,Lin @ -3,DM5,0.012255526152602322,0.018424931936394183,-16,2023-06-22,1
9,6al @ -3,DM5,0.1073783578723575,0.16143239470953796,20,2023-06-22,1
9,t2h @ -3,DM5,0.062016027481350953,0.09323476373691354,11,2023-06-22,1
9,1-8ol @ -3,DM5,0.5599260234877795,0.8417915921127203,4,2023-06-22,1
9,1-5ol @ -3,DM5,0.19865286428464887,0.2986542934052009,47,2023-06-22,1
9,1-6ol @ -3,DM5,1.056806623212234,1.5888008283089023,137,2023-06-22,1
9,benz @ -3,DM5,0.03905675351942282,0.0587178401230115,7,2023-06-22,1
9,ms @ -3,DM6,0.06317699913811832,0.09498016605499186,35,2023-06-22,1
9,ms @ -3,DM6,0.011626714451643844,0.017479577763370117,35,2023-06-22,1
9,a-terp @ -3,DM6,-0.05302274041600141,-0.07971427510180629,19,2023-06-22,1
9,carene @ -3,DM6,0.04257505120657975,0.06400724137846676,2,2023-06-22,1
9,2h @ -3,DM6,0.41869796624527167,0.6294696314068668,170,2023-06-22,1
9,IaA @ -3,DM6,0.41684438194623813,0.6266829567163794,129,2023-06-22,1
9,pa @ -3,DM6,0.45207566084038747,0.6796495864288856,216,2023-06-22,1
9,2-but @ -3,DM6,0.0896488457423072,0.13477788390403592,67,2023-06-22,1
9,eb @ -3,DM6,0.745206902524803,1.1203424713540462,167,2023-06-22,1
9,ep @ -3,DM6,0.6130067470805681,0.9215930389991122,11,2023-06-22,1
9,B-cit @ -3,DM6,0.05383016556285227,0.08092815634927122,6,2023-06-22,1
9,Lin @ -3,DM6,0.05117249812616031,0.07693262478082664,84,2023-06-22,1
9,6al @ -3,DM6,0.2676454809509579,0.40237764647564883,29,2023-06-22,1
9,t2h @ -3,DM6,0.22663399569375553,0.3407210668179948,117,2023-06-22,1
9,1-8ol @ -3,DM6,0.12983589782409,0.19519501248027019,44,2023-06-22,1
9,1-5ol @ -3,DM6,0.32498951481370303,0.4885885449489888,148,2023-06-22,1
9,1-6ol @ -3,DM6,0.5628622508219944,0.8462059100382873,173,2023-06-22,1
9,benz @ -3,DM6,0.32431555073608453,0.4875753087889845,200,2023-06-22,1
9,ms @ -3,VA5,0.1164255696096221,0.1750339535816433,48,2023-06-22,1
9,ms @ -3,VA5,0.013340164113470852,0.020055574338506688,48,2023-06-22,1
9,a-terp @ -3,VA5,0.0018977375445621205,0.0028530545858508347,-3,2023-06-22,1
9,carene @ -3,VA5,-0.018424915902941538,-0.027699979357752855,-6,2023-06-22,1
9,2h @ -3,VA5,0.06724226173107159,0.10109187318580555,21,2023-06-22,1
9,IaA @ -3,VA5,0.05091923232124895,0.07655186550870705,11,2023-06-22,1
9,pa @ -3,VA5,0.04390462119031374,0.06600611406250652,8,2023-06-22,1
9,2-but @ -3,VA5,0.007012841883735483,0.010543091563725654,3,2023-06-22,1
9,eb @ -3,VA5,0.026085003567024954,0.03921613885022645,-3,2023-06-22,1
9,ep @ -3,VA5,0.0010677798134432447,0.001605297899149761,-5,2023-06-22,1
9,B-cit @ -3,VA5,-0.003405261637054043,-0.005119463098286684,-5,2023-06-22,1
9,Lin @ -3,VA5,0.0069701905237741025,0.010478969599927614,-8,2023-06-22,1
9,6al @ -3,VA5,-0.006628201260471293,-0.00996482366927788,-4,2023-06-22,1
9,t2h @ -3,VA5,0.010204974043596169,0.015342136259568387,6,2023-06-22,1
9,1-8ol @ -3,VA5,0.004011795817906752,0.006031325294993336,-6,2023-06-22,1
9,1-5ol @ -3,VA5,0.02952932677294896,0.0443943270280239,44,2023-06-22,1
9,1-6ol @ -3,VA5,0.018667657673210877,0.028064916818588245,31,2023-06-22,1
9,benz @ -3,VA5,0.08204578675668266,0.12334746120539258,101,2023-06-22,1
9,ms @ -3,VA6,0.021363511026433014,0.032117857012679454,-5,2023-06-22,1
9,ms @ -3,VA6,0.003279148725913899,0.004929865216064036,-5,2023-06-22,1
9,a-terp @ -3,VA6,0.08900482172433792,0.13380965956599167,3,2023-06-22,1
9,carene @ -3,VA6,-0.03838082268065199,-0.05770164713847629,-5,2023-06-22,1
9,2h @ -3,VA6,0.14765297781408435,0.2219811726200558,32,2023-06-22,1
9,IaA @ -3,VA6,0.15062437329381384,0.22644836226074702,39,2023-06-22,1
9,pa @ -3,VA6,0.3100564991129283,0.46613828092393456,21,2023-06-22,1
9,2-but @ -3,VA6,0.11342444631840554,0.17052207121242727,17,2023-06-22,1
9,eb @ -3,VA6,0.19095616944616486,0.28708309876463844,27,2023-06-22,1
9,ep @ -3,VA6,0.31109525925216436,0.467699950706639,18,2023-06-22,1
9,B-cit @ -3,VA6,0.13118187045620602,0.1972185448709804,5,2023-06-22,1
9,Lin @ -3,VA6,0.08471126989851187,0.12735474288830761,12,2023-06-22,1
9,6al @ -3,VA6,0.1599268635301743,0.24043370628512564,8,2023-06-22,1
9,t2h @ -3,VA6,0.07760906872667465,0.11667730876101856,-6,2023-06-22,1
9,1-8ol @ -3,VA6,0.149659616718556,0.2249979492786377,35,2023-06-22,1
9,1-5ol @ -3,VA6,0.15051335595324247,0.22628145902719204,55,2023-06-22,1
9,1-6ol @ -3,VA6,0.2274182458684416,0.34190010686162664,58,2023-06-22,1
9,benz @ -3,VA6,0.07342022450838274,0.11037980927766927,-10,2023-06-22,1
9,ms @ -3,VC3,0.08312045083556995,0.12496310889456028,2,2023-06-22,1
9,ms @ -3,VC3,0.024285520259698396,0.03651079947553717,2,2023-06-22,1
9,a-terp @ -3,VC3,0.05565517048696994,0.0836718648683308,18,2023-06-22,1
9,carene @ -3,VC3,0.04639029025312072,0.06974306364168835,-4,2023-06-22,1
9,2h @ -3,VC3,0.21314465385408413,0.3204412190033887,119,2023-06-22,1
9,IaA @ -3,VC3,0.12974844637261587,0.19506353815423258,22,2023-06-22,1
9,pa @ -3,VC3,0.21884446160373303,0.32901029784424396,191,2023-06-22,1
9,2-but @ -3,VC3,0.08533758085771255,0.12829633745149494,13,2023-06-22,1
9,eb @ -3,VC3,0.03597353557809032,0.054082536831519756,121,2023-06-22,1
9,ep @ -3,VC3,0.04108005895842357,0.0617596732141358,1,2023-06-22,1
9,B-cit @ -3,VC3,0.03884477196408407,0.058399147503840836,11,2023-06-22,1
9,Lin @ -3,VC3,0.031561764023340697,0.047449888864959676,26,2023-06-22,1
9,6al @ -3,VC3,0.12608965956004314,0.1895629258466072,185,2023-06-22,1
9,t2h @ -3,VC3,0.3593784637920317,0.5402888176586429,227,2023-06-22,1
9,1-8ol @ -3,VC3,0.4580321582076154,0.6886045718945388,222,2023-06-22,1
9,1-5ol @ -3,VC3,0.07497418484764709,0.11271602994468012,188,2023-06-22,1
9,1-6ol @ -3,VC3,0.0384362490413794,0.05778497501123903,237,2023-06-22,1
9,benz @ -3,VC3,0.20331700342339779,0.3056663502604729,83,2023-06-22,1
9,ms @ -3,VC4,0.047278858255843825,0.07107893488598858,-2,2023-06-22,1
9,ms @ -3,VC4,0.015983881029451388,0.024030132723802305,-2,2023-06-22,1
9,a-terp @ -3,VC4,0.05853056597815596,0.08799472833054678,18,2023-06-22,1
9,carene @ -3,VC4,0.035530681372121044,0.05341675076071959,11,2023-06-22,1
9,2h @ -3,VC4,0.292354023323085,0.43952441649476265,36,2023-06-22,1
9,IaA @ -3,VC4,0.4145923829511666,0.6232973062197494,48,2023-06-22,1
9,pa @ -3,VC4,0.29704960427912996,0.4465837429112451,17,2023-06-22,1
9,2-but @ -3,VC4,0.16905662002551033,0.2541593627708491,21,2023-06-22,1
9,eb @ -3,VC4,0.44654940677690397,0.6713414278304656,112,2023-06-22,1
9,ep @ -3,VC4,0.2183044488884176,0.3281984438772593,47,2023-06-22,1
9,B-cit @ -3,VC4,0.04158087661953364,0.06251260142004052,19,2023-06-22,1
9,Lin @ -3,VC4,0.21105995923642826,0.3173070935517188,7,2023-06-22,1
9,6al @ -3,VC4,0.11991441405856235,0.1802790749014441,15,2023-06-22,1
9,t2h @ -3,VC4,0.2633087037889706,0.39585774491956927,47,2023-06-22,1
9,1-8ol @ -3,VC4,0.22734195107996524,0.341785405438997,11,2023-06-22,1
9,1-5ol @ -3,VC4,0.20778608330381895,0.31238515544188766,126,2023-06-22,1
9,1-6ol @ -3,VC4,0.3035343996193884,0.4563329704252622,109,2023-06-22,1
9,benz @ -3,VC4,0.10131739644271169,0.15232035819475956,6,2023-06-22,1
9,ms @ -3,VM2,0.3688081509727521,0.5544653892984799,12,2023-06-22,1
9,ms @ -3,VM2,0.0810037535443669,0.12178087069158562,12,2023-06-22,1
9,a-terp @ -3,VM2,-0.05721160741800624,-0.08601180883814107,6,2023-06-22,1
9,carene @ -3,VM2,0.038221137229457976,0.05746157637098359,7,2023-06-22,1
9,2h @ -3,VM2,0.40519397563850096,0.6091677606669781,71,2023-06-22,1
9,IaA @ -3,VM2,0.7555669434095157,1.1359177347725458,96,2023-06-22,1
9,pa @ -3,VM2,0.7566493021781188,1.137544950641857,89,2023-06-22,1
9,2-but @ -3,VM2,0.4342079022839229,0.6527872362401197,25,2023-06-22,1
9,eb @ -3,VM2,0.9314067596792063,1.4002749403413302,199,2023-06-22,1
9,ep @ -3,VM2,0.713981918103137,1.0733988962255314,168,2023-06-22,1
9,B-cit @ -3,VM2,0.27934764579103494,0.4199706561924207,7,2023-06-22,1
9,Lin @ -3,VM2,-0.014761598057271239,-0.02219255510461124,1,2023-06-22,1
9,6al @ -3,VM2,0.3371748570563866,0.506907962544572,44,2023-06-22,1
9,t2h @ -3,VM2,0.3596558460418832,0.5407058335427625,84,2023-06-22,1
9,1-8ol @ -3,VM2,0.5481904504831253,0.82414835663242,28,2023-06-22,1
9,1-5ol @ -3,VM2,0.7175808160737667,1.0788094717756311,109,2023-06-22,1
9,1-6ol @ -3,VM2,0.815514194518738,1.2260423045142388,73,2023-06-22,1
9,benz @ -3,VM2,0.24319593178099486,0.36562024628549555,12,2023-06-22,1
9,ms @ -3,VM5d,0.03609790892239348,0.054269519452661716,-8,2023-06-22,1
9,ms @ -3,VM5d,0.11740098739814143,0.1765003946090814,-8,2023-06-22,1
9,a-terp @ -3,VM5d,0.03424480691101113,0.05148356983240286,51,2023-06-22,1
9,carene @ -3,VM5d,0.04306564785368857,0.0647448033336737,16,2023-06-22,1
9,2h @ -3,VM5d,0.22903328661689273,0.3443281556858215,190,2023-06-22,1
9,IaA @ -3,VM5d,0.9942048181225758,1.494685407762274,231,2023-06-22,1
9,pa @ -3,VM5d,0.5874562260825009,0.8831804401056051,190,2023-06-22,1
9,2-but @ -3,VM5d,0.43292815439751414,0.6508632659911704,39,2023-06-22,1
9,eb @ -3,VM5d,0.597487423189314,0.8982613204882349,102,2023-06-22,1
9,ep @ -3,VM5d,0.6328326483171794,0.9513992567260167,57,2023-06-22,1
9,B-cit @ -3,VM5d,0.09656035176252431,0.14516862734620456,41,2023-06-22,1
9,Lin @ -3,VM5d,0.03910765792494044,0.058794369697935195,51,2023-06-22,1
9,6al @ -3,VM5d,0.7118064173577275,1.0701282530346445,224,2023-06-22,1
9,t2h @ -3,VM5d,0.4032869700466903,0.6063007725186175,145,2023-06-22,1
9,1-8ol @ -3,VM5d,0.6276977074653226,0.9436793975771884,56,2023-06-22,1
9,1-5ol @ -3,VM5d,0.7175330211763781,1.0787376170286112,169,2023-06-22,1
9,1-6ol @ -3,VM5d,1.0306018084716364,1.5494045655953015,183,2023-06-22,1
9,benz @ -3,VM5d,0.03185878532071302,0.04789643005132747,37,2023-06-22,1
9,ms @ -3,VM5v,0.05079216428160468,0.07636083168832393,8,2023-06-22,1
9,ms @ -3,VM5v,0.07158943851681965,0.10762740951411515,8,2023-06-22,1
9,a-terp @ -3,VM5v,0.12717838023345016,0.1911997061900615,11,2023-06-22,1
9,carene @ -3,VM5v,-0.011285826407117167,-0.016967087402684877,-7,2023-06-22,1
9,2h @ -3,VM5v,0.4545623960823864,0.6833881388995957,189,2023-06-22,1
9,IaA @ -3,VM5v,0.6558694887100217,0.9860327935470832,248,2023-06-22,1
9,pa @ -3,VM5v,0.6644904419436375,0.998993516291939,191,2023-06-22,1
9,2-but @ -3,VM5v,0.1373079504987009,0.20642848056973484,4,2023-06-22,1
9,eb @ -3,VM5v,0.47652866508883074,0.716412180976673,81,2023-06-22,1
9,ep @ -3,VM5v,0.18433198911832094,0.27712432015691546,41,2023-06-22,1
9,B-cit @ -3,VM5v,0.1095345288076095,0.16467397750497054,50,2023-06-22,1
9,Lin @ -3,VM5v,0.5283624342179593,0.7943389591760874,140,2023-06-22,1
9,6al @ -3,VM5v,0.09395124801138381,0.14124610631926793,29,2023-06-22,1
9,t2h @ -3,VM5v,0.08020575210458059,0.12058115702526659,28,2023-06-22,1
9,1-8ol @ -3,VM5v,0.4799960865822411,0.7216250950707213,24,2023-06-22,1
9,1-5ol @ -3,VM5v,0.2049786578349625,0.30816447796659246,75,2023-06-22,1
9,1-6ol @ -3,VM5v,0.6992127771036608,1.0511950010776616,158,2023-06-22,1
9,benz @ -3,VM5v,0.05000175968435599,0.07517253909890884,30,2023-06-22,1
9,aa @ -3,DC1,-0.04814979538311439,-0.07238829990965437,3,2023-06-22,1
9,va @ -3,DC1,0.0867843148466753,0.13047135425165463,30,2023-06-22,1
9,aa @ -3,DL1,0.02875124042481704,0.04322455366811606,18,2023-06-22,1
9,va @ -3,DL1,0.11795341801142034,0.17733091761743736,22,2023-06-22,1
9,aa @ -3,DL5,0.045675770649769465,0.06866885639060508,-11,2023-06-22,1
9,va @ -3,DL5,0.39979841470294536,0.6010560858389521,22,2023-06-22,1
9,aa @ -3,DM2,0.1638010198180336,0.24625810460356132,32,2023-06-22,1
9,va @ -3,DM2,0.38719586844306125,0.5821094446117765,45,2023-06-22,1
9,aa @ -3,DM3,0.060414777647998415,0.09082744814512898,2,2023-06-22,1
9,va @ -3,DM3,0.05637218258240209,0.08474981932670413,14,2023-06-22,1
9,aa @ -3,DM4,0.06732293249010124,0.10121315343325238,24,2023-06-22,1
9,va @ -3,DM4,0.09051070511745922,0.13607360145448538,24,2023-06-22,1
9,aa @ -3,DM5,0.03787688633139889,0.05694403030345433,1,2023-06-22,1
9,va @ -3,DM5,0.07373951502337335,0.11085982995841245,-3,2023-06-22,1
9,aa @ -3,DM6,0.02745939152431898,0.04128239078033761,-5,2023-06-22,1
9,va @ -3,DM6,0.3540959517332108,0.5323471002713164,207,2023-06-22,1
9,aa @ -3,VA5,0.011859384298920451,0.017829373116612656,5,2023-06-22,1
9,va @ -3,VA5,0.049355744894068555,0.07420132183799813,2,2023-06-22,1
9,aa @ -3,VA6,0.06415712877702817,0.09645369086827962,10,2023-06-22,1
9,va @ -3,VA6,0.06892326962853441,0.1036190968814375,25,2023-06-22,1
9,aa @ -3,VC3,0.017620921972468763,0.026491256593688627,-1,2023-06-22,1
9,va @ -3,VC3,0.08245074153829973,0.1239562693622768,36,2023-06-22,1
9,aa @ -3,VC4,-0.007447832754581457,-0.011197055913235696,6,2023-06-22,1
9,va @ -3,VC4,0.07377468607762211,0.11091270604652126,11,2023-06-22,1
9,aa @ -3,VM2,0.022792527055145975,0.03426623666910586,10,2023-06-22,1
9,va @ -3,VM2,0.08730331641968163,0.13125162011200633,7,2023-06-22,1
9,aa @ -3,VM5d,-0.03761394829995953,-0.05654872982655633,27,2023-06-22,1
9,va @ -3,VM5d,0.25065860238909965,0.37683960939614125,30,2023-06-22,1
9,aa @ -3,VM5v,0.06817389021799826,0.10249248147041885,19,2023-06-22,1
9,va @ -3,VM5v,0.05068327913296763,0.0761971339875854,-9,2023-06-22,1
10,ms @ -3,DC1,0.08202459199767138,0.08078784345214116,1,2023-11-19,1
10,a-terp @ -3,DC1,0.06222848930603464,0.06129022199173985,85,2023-11-19,1
10,carene @ -3,DC1,0.7288561541703462,0.7178666232672665,123,2023-11-19,1
10,ms @ -3,DL1,0.8163835466957275,0.8040742972452773,258,2023-11-19,1
10,a-terp @ -3,DL1,-0.058714639765256725,-0.05782935349241464,-10,2023-11-19,1
10,carene @ -3,DL1,0.5991486425226425,0.590114812616883,-12,2023-11-19,1
10,ms @ -3,DL5,0.022780359102598832,0.02243688191727379,-6,2023-11-19,1
10,a-terp @ -3,DL5,0.010642370040608999,0.01048190675334155,5,2023-11-19,1
10,carene @ -3,DL5,0.23020947729645536,0.22673843002539126,4,2023-11-19,1
10,ms @ -3,DM2,-0.026980515504916158,-0.0265737092960013,-2,2023-11-19,1
10,a-terp @ -3,DM2,0.0029722071453982244,0.0029273928674535057,63,2023-11-19,1
10,carene @ -3,DM2,0.052881268234427105,0.052083936239449576,11,2023-11-19,1
10,ms @ -3,DM3,-0.0006586571958958435,-0.0006487261092645278,-6,2023-11-19,1
10,a-terp @ -3,DM3,-0.0035910557969348993,-0.003536910656732274,12,2023-11-19,1
10,carene @ -3,DM3,0.16189983867413424,0.1594587489335416,5,2023-11-19,1
10,ms @ -3,DM4,0.10880301020551941,0.10716250262914762,-4,2023-11-19,1
10,a-terp @ -3,DM4,-0.003436107320235221,-0.003384298458684196,-8,2023-11-19,1
10,carene @ -3,DM4,0.13943068268158712,0.13732837787507698,-4,2023-11-19,1
10,ms @ -3,DM5,0.011862873743493915,0.011684007972988271,2,2023-11-19,1
10,a-terp @ -3,DM5,0.13771660544624825,0.13564014511486566,-12,2023-11-19,1
10,carene @ -3,DM5,0.4783315989914385,0.47111942158309983,8,2023-11-19,1
10,ms @ -3,DM6,0.15336838910312486,0.15105593466069392,35,2023-11-19,1
10,a-terp @ -3,DM6,-0.06180123636393972,-0.06086941107443092,19,2023-11-19,1
10,carene @ -3,DM6,-0.03516441877602411,-0.03463421749471938,2,2023-11-19,1
10,ms @ -3,VA5,0.01634245811491145,0.016096050168077906,48,2023-11-19,1
10,a-terp @ -3,VA5,0.017529530957555464,0.017265224590555198,-3,2023-11-19,1
10,carene @ -3,VA5,-0.022569997841092027,-0.02222969243605712,-6,2023-11-19,1
10,ms @ -3,VA6,-0.0006286622096727713,-0.0006191833807690606,-5,2023-11-19,1
10,a-terp @ -3,VA6,0.04886518058473568,0.04812840226565597,3,2023-11-19,1
10,carene @ -3,VA6,-0.049838963422847334,-0.04908750262282665,-5,2023-11-19,1
10,ms @ -3,VC3,0.015316572287113256,0.015085632418504906,2,2023-11-19,1
10,a-terp @ -3,VC3,-0.012445328963395676,-0.012257681062695827,18,2023-11-19,1
10,carene @ -3,VC3,0.16775467150009027,0.16522530389300086,-4,2023-11-19,1
10,ms @ -3,VC4,-0.00328792711957559,-0.0032383524861161524,-2,2023-11-19,1
10,a-terp @ -3,VC4,0.03978251672200934,0.03918268478752226,18,2023-11-19,1
10,carene @ -3,VC4,0.13277287179346706,0.13077095197799146,11,2023-11-19,1
10,ms @ -3,VM2,0.11947204708880738,0.11767067414844828,12,2023-11-19,1
10,a-terp @ -3,VM2,-0.0221747113902446,-0.021840366026354027,6,2023-11-19,1
10,carene @ -3,VM2,0.3127024886563712,0.30798763011686847,7,2023-11-19,1
10,ms @ -3,VM3,0.00023621407717237924,0.00023265249388056605,13,2023-11-19,1
10,a-terp @ -3,VM3,0.08433766100429341,0.0830660365189995,7,2023-11-19,1
10,carene @ -3,VM3,0.1215385042718324,0.11970597374990827,1,2023-11-19,1
10,ms @ -3,VM5d,-0.02481523453605002,-0.024441075951752246,-8,2023-11-19,1
10,a-terp @ -3,VM5d,-0.017908478159676344,-0.017638458111088134,51,2023-11-19,1
10,carene @ -3,VM5d,0.11968761825082959,0.11788299497645974,16,2023-11-19,1
10,ms @ -3,VM5v,0.06115347358556452,0.06023141511908395,8,2023-11-19,1
10,a-terp @ -3,VM5v,0.07072261668203995,0.0696562768053346,11,2023-11-19,1
10,carene @ -3,VM5v,0.2628425303375989,0.25887944915448574,-7,2023-11-19,1
10,-bCar @ -3,DC1,0.4486778071724082,0.44191274303837486,21,2023-11-19,1
10,1-3ol @ -3,DC1,-0.3663369887661621,-0.3608134411690789,10,2023-11-19,1
10,-bCar @ -3,DL1,0.057470784896522666,0.0566042531906012,-6,2023-11-19,1
10,1-3ol @ -3,DL1,0.15145083790285174,0.14916729587071337,-4,2023-11-19,1
10,ms @ -3,DL4,-0.032967437182766714,-0.03247036150103942,5,2023-11-19,1
10,a-terp @ -3,DL4,0.05934392248644333,0.058449148028763,-2,2023-11-19,1
10,carene @ -3,DL4,0.08169176590227605,0.08046003563454972,4,2023-11-19,1
10,-bCar @ -3,DL4,0.03306391057326259,0.032565380287221245,5,2023-11-19,1
10,1-3ol @ -3,DL4,0.11336110099209096,0.1116518675371333,22,2023-11-19,1
10,-bCar @ -3,DL5,0.20135374414350418,0.1983177771957672,4,2023-11-19,1
10,1-3ol @ -3,DL5,0.21420694778657567,0.21097718309448144,180,2023-11-19,1
10,-bCar @ -3,DM2,0.021570203386803016,0.02124497266006954,8,2023-11-19,1
10,1-3ol @ -3,DM2,0.7396629853279277,0.7285105114294556,58,2023-11-19,1
10,-bCar @ -3,DM3,0.05676642549150949,0.055910513959958476,5,2023-11-19,1
10,1-3ol @ -3,DM3,0.12879089960463397,0.12684901907972895,16,2023-11-19,1
10,-bCar @ -3,DM4,0.18476213651315887,0.18197633413320688,12,2023-11-19,1
10,1-3ol @ -3,DM4,0.5277182186690491,0.5197614007990221,12,2023-11-19,1
10,-bCar @ -3,DM5,0.07693160874939073,0.0757716510719565,1,2023-11-19,1
10,1-3ol @ -3,DM5,0.2714433049904123,0.2673505432409807,0,2023-11-19,1
10,-bCar @ -3,DM6,0.048160442860445137,0.04743429041994976,-6,2023-11-19,1
10,1-3ol @ -3,DM6,0.24278201534433244,0.23912140214230004,16,2023-11-19,1
10,-bCar @ -3,VA5,0.042065773925149506,0.04143151554663775,-7,2023-11-19,1
10,1-3ol @ -3,VA5,0.1284084055000481,0.1264722921361371,1,2023-11-19,1
10,-bCar @ -3,VA6,0.0999925834443034,0.09848491752208752,-1,2023-11-19,1
10,1-3ol @ -3,VA6,0.7092791571540366,0.6985848038555763,17,2023-11-19,1
10,-bCar @ -3,VC3,0.11962872656778384,0.11782499124910602,14,2023-11-19,1
10,1-3ol @ -3,VC3,0.08567879883728989,0.08438695297418823,55,2023-11-19,1
10,-bCar @ -3,VC4,0.04196503644506807,0.041332296963864264,8,2023-11-19,1
10,1-3ol @ -3,VC4,0.07824473610708393,0.0770649793875555,48,2023-11-19,1
10,-bCar @ -3,VM2,0.16667807721624192,0.16416494225819409,8,2023-11-19,1
10,1-3ol @ -3,VM2,0.5463104915516344,0.5380733435283493,33,2023-11-19,1
10,-bCar @ -3,VM3,0.07291744858432138,0.07181801552060076,3,2023-11-19,1
10,1-3ol @ -3,VM3,0.049367947135540415,0.04862358821428634,52,2023-11-19,1
10,-bCar @ -3,VM5d,0.1211985542865351,0.11937114945484155,34,2023-11-19,1
10,1-3ol @ -3,VM5d,0.279069102482364,0.2748613606552875,47,2023-11-19,1
10,-bCar @ -3,VM5v,0.4183362867880611,0.41202870534660346,-4,2023-11-19,1
10,1-3ol @ -3,VM5v,0.5829637651166929,0.5741739671909031,-9,2023-11-19,1
11,ms @ -3,DC1,-0.12351262225174368,-0.11845127789849094,1,2023-11-21,1
11,a-terp @ -3,DC1,0.1646813855307793,0.15793301289042525,85,2023-11-21,1
11,carene @ -3,DC1,0.4879880287502643,0.46799108099915926,123,2023-11-21,1
11,ms @ -3,DL1,0.4627025368032189,0.44374174697307955,258,2023-11-21,1
11,a-terp @ -3,DL1,-0.028219544552067932,-0.027063153975412056,-10,2023-11-21,1
11,carene @ -3,DL1,-0.0456683110418597,-0.04379689867929815,-12,2023-11-21,1
11,ms @ -3,DL5,0.2083028123973284,0.1997669053452943,-6,2023-11-21,1
11,a-terp @ -3,DL5,0.20136105572309118,0.19310961045564448,5,2023-11-21,1
11,carene @ -3,DL5,0.05284293306427009,0.05067751647770433,4,2023-11-21,1
11,ms @ -3,DM2,0.004049624659171617,0.003883677693365036,-2,2023-11-21,1
11,a-terp @ -3,DM2,0.04822827829601627,0.046251962680895424,63,2023-11-21,1
11,carene @ -3,DM2,0.02322109898413764,0.022269536495405605,11,2023-11-21,1
11,ms @ -3,DM3,0.14342832428283067,0.13755086717787343,-6,2023-11-21,1
11,a-terp @ -3,DM3,-0.007622693425611042,-0.007310327971595683,12,2023-11-21,1
11,carene @ -3,DM3,0.009567236231486158,0.009175186607782344,5,2023-11-21,1
11,ms @ -3,DM4,0.15207804380234669,0.14584613540124505,-4,2023-11-21,1
11,a-terp @ -3,DM4,0.022008264784006346,0.021106402248350812,-8,2023-11-21,1
11,carene @ -3,DM4,0.16463666122516385,0.15789012131338084,-4,2023-11-21,1
